JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
AC|Achats|AC00015|20231201|401000|Fournisseurs|F00007|ASSURANCE GENERALI|AC121243|20231201|FACT 250128 DALKIA FRANCE|0,00|1954,45|||20231205||
AC|Achats|AC00016|20230602|623100|Annonces et insertions|||AC065851|20230602|FACT 250202 TELECOM SAS|1783,33|0,00|||20230605||
AC|Achats|AC00016|20230602|431000|Securite sociale|||AC065851|20230602|FACT 250202 TELECOM SAS|0,00|1783,33|||20230605||
AC|Achats|AC00017|20230619|623100|Annonces et insertions|||AC069565|20230619|FACT 250101 ELECTRICITE DE FRANCE|257,66|0,00|||20230619||
AC|Achats|AC00017|20230619|590000|Depreciation des valeurs mobilieres de placement|||AC069565|20230619|FACT 250101 ELECTRICITE DE FRANCE|0,00|257,66|||20230619||
AC|Achats|AC00018|20230208|623000|Publicite, publications, relations publiques|||AC024967|20230208|FACT 250114 ELECTRICITE DE FRANCE|946,90|0,00|||20230212||
AC|Achats|AC00018|20230208|511000|Valeurs a l'encaissement|||AC024967|20230208|FACT 250114 ELECTRICITE DE FRANCE|0,00|946,90|||20230212||
AC|Achats|AC00019|20230616|625700|Receptions|||AC064086|20230616|FACT 250102 TELECOM SAS|854,45|0,00|||20230621||
AC|Achats|AC00019|20230616|447100|Autres impots, taxes et versements assimiles|||AC064086|20230616|FACT 250102 TELECOM SAS|0,00|854,45|||20230621||
AC|Achats|AC00020|20230302|606400|Fournitures administratives|||AC032042|20230302|FACT 250110 PAPETERIE EXPRESS|447,92|0,00|||20230307||
AC|Achats|AC00020|20230302|508000|Interets courus sur VMP|||AC032042|20230302|FACT 250110 PAPETERIE EXPRESS|0,00|447,92|||20230307||
AC|Achats|AC00021|20230831|618500|Frais de colloques, seminaires, conferences|||AC089057|20230831|FACT 250119 PAPETERIE EXPRESS|1946,14|0,00|||20230903||
AC|Achats|AC00021|20230831|403000|Fournisseurs - Effets a payer|||AC089057|20230831|FACT 250119 PAPETERIE EXPRESS|0,00|1946,14|||20230903||
AC|Achats|AC00022|20230217|606300|Fournitures d'entretien et petit equipement|||AC029751|20230217|FACT 250119 DALKIA FRANCE|879,34|0,00|||20230223||
AC|Achats|AC00022|20230217|471000|Compte d'attente|||AC029751|20230217|FACT 250119 DALKIA FRANCE|0,00|879,34|||20230223||
AC|Achats|AC00023|20230303|625600|Missions|||AC036457|20230303|FACT 250105 TELECOM SAS|1336,48|0,00|||20230309||
AC|Achats|AC00023|20230303|500000|Valeurs mobilieres de placement|||AC036457|20230303|FACT 250105 TELECOM SAS|0,00|1336,48|||20230309||
AC|Achats|AC00024|20230707|625700|Receptions|||AC077786|20230707|FACT 250117 TELECOM SAS|1175,20|0,00|||20230710||
AC|Achats|AC00024|20230707|445710|TVA collectee a payer|||AC077786|20230707|FACT 250117 TELECOM SAS|0,00|1175,20|||20230710||
AC|Achats|AC00025|20230925|618500|Frais de colloques, seminaires, conferences|||AC098061|20230925|FACT 250225 ELECTRICITE DE FRANCE|1040,00|0,00|||20230930||
AC|Achats|AC00025|20230925|445870|TVA sur factures a etablir|||AC098061|20230925|FACT 250225 ELECTRICITE DE FRANCE|0,00|1040,00|||20230930||
AC|Achats|AC00026|20231116|401000|Fournisseurs|F00004|PAPETERIE EXPRESS|AC112783|20231116|FACT 250217 PAPETERIE EXPRESS|8685,03|0,00|||20231123||
AC|Achats|AC00026|20231116|512000|Banque principale|||AC112783|20231116|FACT 250217 PAPETERIE EXPRESS|0,00|8685,03|||20231123||
AC|Achats|AC00027|20231208|625100|Voyages et deplacements|||AC121965|20231208|FACT 250220 TELECOM SAS|980,14|0,00|||20231208||
AC|Achats|AC00027|20231208|512100|Banque secondaire|||AC121965|20231208|FACT 250220 TELECOM SAS|0,00|980,14|||20231208||
AC|Achats|AC00028|20230201|623000|Publicite, publications, relations publiques|||AC027232|20230201|FACT 250101 PAPETERIE EXPRESS|1490,78|0,00|||20230206||
AC|Achats|AC00028|20230201|445510|TVA a decaisser|||AC027232|20230201|FACT 250101 PAPETERIE EXPRESS|0,00|1490,78|||20230206||
AC|Achats|AC00029|20231006|606800|Autres matieres et fournitures|||AC108617|20231006|FACT 250117 PAPETERIE EXPRESS|876,00|0,00|||20231010||
AC|Achats|AC00029|20231006|437000|Autres organismes sociaux|||AC108617|20231006|FACT 250117 PAPETERIE EXPRESS|0,00|876,00|||20231010||
AC|Achats|AC00030|20230104|618100|Documentation generale|||AC019556|20230104|FACT 250203 FOURNITURES BUREAU|278,73|0,00|||20230107||
AC|Achats|AC00030|20230104|411000|Clients|C00001|CLIENT ALPHA|AC019556|20230104|FACT 250203 FOURNITURES BUREAU|0,00|278,73|||20230107||
AC|Achats|AC00031|20230531|613500|Locations mobilieres|||AC055058|20230531|FACT 250120 ELECTRICITE DE FRANCE|877,17|0,00|||20230604||
AC|Achats|AC00031|20230531|413000|Clients - Effets a recevoir|||AC055058|20230531|FACT 250120 ELECTRICITE DE FRANCE|0,00|877,17|||20230604||
AC|Achats|AC00032|20230303|618500|Frais de colloques, seminaires, conferences|||AC033375|20230303|FACT 250105 ELECTRICITE DE FRANCE|116,61|0,00|||20230308||
AC|Achats|AC00032|20230303|421000|Personnel - Remunerations dues|||AC033375|20230303|FACT 250105 ELECTRICITE DE FRANCE|0,00|116,61|||20230308||
AC|Achats|AC00033|20231103|606300|Fournitures d'entretien et petit equipement|||AC119912|20231103|FACT 250112 ELECTRICITE DE FRANCE|1622,34|0,00|||20231107||
AC|Achats|AC00033|20231103|413000|Clients - Effets a recevoir|||AC119912|20231103|FACT 250112 ELECTRICITE DE FRANCE|0,00|1622,34|||20231107||
AC|Achats|AC00034|20230721|601000|Achats de matieres premieres|||AC072871|20230721|FACT 250204 PAPETERIE EXPRESS|1607,42|0,00|||20230727||
AC|Achats|AC00034|20230721|514000|Cheques postaux|||AC072871|20230721|FACT 250204 PAPETERIE EXPRESS|0,00|1607,42|||20230727||
AC|Achats|AC00035|20230519|608500|Frais accessoires d'achat|||AC055459|20230519|FACT 250201 DALKIA FRANCE|1693,47|0,00|||20230526||
AC|Achats|AC00035|20230519|486000|Charges constatees d'avance|||AC055459|20230519|FACT 250201 DALKIA FRANCE|0,00|1693,47|||20230526||
AC|Achats|AC00036|20230824|608500|Frais accessoires d'achat|||AC083287|20230824|FACT 250226 DALKIA FRANCE|361,35|0,00|||20230828||
AC|Achats|AC00036|20230824|447100|Autres impots, taxes et versements assimiles|||AC083287|20230824|FACT 250226 DALKIA FRANCE|0,00|361,35|||20230828||
AC|Achats|AC00037|20230731|613500|Locations mobilieres|||AC076425|20230731|FACT 250217 FOURNITURES BUREAU|598,66|0,00|||20230802||
AC|Achats|AC00037|20230731|421000|Personnel - Remunerations dues|||AC076425|20230731|FACT 250217 FOURNITURES BUREAU|0,00|598,66|||20230802||
AC|Achats|AC00038|20230710|607000|Achats de marchandises|||AC079501|20230710|FACT 250125 TELECOM SAS|1538,69|0,00|||20230717||
AC|Achats|AC00038|20230710|580000|Virements internes|||AC079501|20230710|FACT 250125 TELECOM SAS|0,00|1538,69|||20230717||
AC|Achats|AC00039|20230113|614000|Charges locatives|||AC011549|20230113|FACT 250112 ELECTRICITE DE FRANCE|691,94|0,00|||20230116||
AC|Achats|AC00039|20230113|451000|Groupe|||AC011549|20230113|FACT 250112 ELECTRICITE DE FRANCE|0,00|691,94|||20230116||
AC|Achats|AC00040|20230421|606800|Autres matieres et fournitures|||AC049358|20230421|FACT 250212 FOURNITURES BUREAU|1144,97|0,00|||20230424||
AC|Achats|AC00040|20230421|518700|Interets courus a recevoir|||AC049358|20230421|FACT 250212 FOURNITURES BUREAU|0,00|1144,97|||20230424||
AC|Achats|AC00041|20230728|601000|Achats de matieres premieres|||OD036947|20230728|FACT 250119 PAPETERIE EXPRESS|1756,84|0,00|||20230801||
AC|Achats|AC00041|20230728|468600|Charges a payer|||AC079083|20230728|FACT 250119 PAPETERIE EXPRESS|0,00|1756,84|||20230801||
AC|Achats|AC00042|20230630|606800|Autres matieres et fournitures|||AC069771|20230630|FACT 250216 TELECOM SAS|1500,37|0,00|||20230703||
AC|Achats|AC00042|20230630|518700|Interets courus a recevoir|||AC069771|20230630|FACT 250216 TELECOM SAS|0,00|1500,37|||20230703||
AC|Achats|AC00043|20231013|401000|Fournisseurs|F00010|ELECTRICITE DE FRANCE|AC104175|20231013|FACT 250101 PAPETERIE EXPRESS|7643,82|0,00|E6|20231225|20231020||
AC|Achats|AC00043|20231013|511000|Valeurs a l'encaissement|||AC104175|20231013|FACT 250101 PAPETERIE EXPRESS|0,00|7643,82|||20231020||
AC|Achats|AC00044|20230228|622700|Frais d'actes et de contentieux|||AC025812|20230228|FACT 250210 DALKIA FRANCE|1119,07|0,00|||20230306||
AC|Achats|AC00044|20230228|444000|Etat - Impots sur les benefices|||AC025812|20230228|FACT 250210 DALKIA FRANCE|0,00|1119,07|||20230306||
AC|Achats|AC00045|20230523|628100|Concours divers (cotisations...)|||AC054190|20230523|FACT 250108 DALKIA FRANCE|260,22|0,00|||20230526||
AC|Achats|AC00045|20230523|500000|Valeurs mobilieres de placement|||AC054190|20230523|FACT 250108 DALKIA FRANCE|0,00|260,22|||20230526||
AC|Achats|AC00046|20230808|625700|Receptions|||AC087282|20230808|FACT 250222 ELECTRICITE DE FRANCE|382,39|0,00|||20230811||
AC|Achats|AC00046|20230808|512000|Banque principale|||AC087282|20230808|FACT 250222 ELECTRICITE DE FRANCE|0,00|382,39|||20230811||
AC|Achats|AC00047|20230616|602260|Achats d'emballages|||AC065612|20230616|FACT 250125 DALKIA FRANCE|396,89|0,00|||20230616||
AC|Achats|AC00047|20230616|451000|Groupe|||AC065612|20230616|FACT 250125 DALKIA FRANCE|0,00|396,89|||20230616||
AC|Achats|AC00048|20231103|627000|Services bancaires et assimiles|||AC119140|20231103|FACT 250220 DALKIA FRANCE|1632,01|0,00|||20231105||
AC|Achats|AC00048|20231103|445620|TVA deductible sur immobilisations|||AC119140|20231103|FACT 250220 DALKIA FRANCE|0,00|1632,01|||20231105||
AC|Achats|AC00049|20230310|618100|Documentation generale|||AC036970|20230310|FACT 250106 PAPETERIE EXPRESS|879,34|0,00|||20230310||
AC|Achats|AC00049|20230310|517000|Autres organismes financiers|||AC036970|20230310|FACT 250106 PAPETERIE EXPRESS|0,00|879,34|||20230310||
AC|Achats|AC00050|20231212|613200|Locations immobilieres|||AC125721|20231212|FACT 250203 DALKIA FRANCE|1660,63|0,00|||20231213||
AC|Achats|AC00050|20231212|445520|TVA due intracommunautaire|||AC125721|20231212|FACT 250203 DALKIA FRANCE|0,00|1660,63|||20231213||
AC|Achats|AC00051|20230505|606300|Fournitures d'entretien et petit equipement|||AC051204|20230505|FACT 250205 TELECOM SAS|1711,00|0,00|||20230509||
AC|Achats|AC00051|20230505|451000|Groupe|||AC051204|20230505|FACT 250205 TELECOM SAS|0,00|1711,00|||20230509||
AC|Achats|AC00052|20230609|618500|Frais de colloques, seminaires, conferences|||AC065671|20230609|FACT 250227 ELECTRICITE DE FRANCE|1033,39|0,00|||20230609||
AC|Achats|AC00052|20230609|403000|Fournisseurs - Effets a payer|||AC065671|20230609|FACT 250227 ELECTRICITE DE FRANCE|0,00|1033,39|||20230609||
AC|Achats|AC00053|20231213|606300|Fournitures d'entretien et petit equipement|||AC129755|20231213|FACT 250222 DALKIA FRANCE|1045,98|0,00|||20231217||
AC|Achats|AC00053|20231213|419100|Clients - Avances et acomptes recus|||AC129755|20231213|FACT 250222 DALKIA FRANCE|0,00|1045,98|||20231217||
AC|Achats|AC00054|20230526|623400|Cadeaux a la clientele|||AC055194|20230526|FACT 250123 PAPETERIE EXPRESS|1864,90|0,00|||20230531||
AC|Achats|AC00054|20230526|428200|Personnel - Conges payes|||AC055194|20230526|FACT 250123 PAPETERIE EXPRESS|0,00|1864,90|||20230531||
AC|Achats|AC00055|20231020|614000|Charges locatives|||AC104582|20231020|FACT 250221 FOURNITURES BUREAU|1057,69|0,00|||20231020||
AC|Achats|AC00055|20231020|512000|Banque principale|||AC104582|20231020|FACT 250221 FOURNITURES BUREAU|0,00|1057,69|||20231020||
AC|Achats|AC00056|20230905|626000|Frais postaux et de telecommunications|||AC095449|20230905|FACT 250225 ELECTRICITE DE FRANCE|1277,45|0,00|||20230905||
AC|Achats|AC00056|20230905|419100|Clients - Avances et acomptes recus|||AC095449|20230905|FACT 250225 ELECTRICITE DE FRANCE|0,00|1277,45|||20230905||
AC|Achats|AC00057|20230110|401000|Fournisseurs|F00003|FOURNITURES BUREAU DIRECT|AC019225|20230110|FACT 250129 PAPETERIE EXPRESS|2556,19|0,00|||20230116||
AC|Achats|AC00057|20230110|518100|Interets courus a payer|||AC019225|20230110|FACT 250129 PAPETERIE EXPRESS|0,00|2556,19|||20230116||
AC|Achats|AC00058|20230425|606400|Fournitures administratives|||AC047014|20230425|FACT 250218 TELECOM SAS|107,04|0,00|||20230430||
AC|Achats|AC00058|20230425|445670|TVA collectee|||AC047014|20230425|FACT 250218 TELECOM SAS|0,00|107,04|||20230430||
AC|Achats|AC00059|20230613|618500|Frais de colloques, seminaires, conferences|||AC065651|20230613|FACT 250202 TELECOM SAS|1491,43|0,00|||20230614||
AC|Achats|AC00059|20230613|590000|Depreciation des valeurs mobilieres de placement|||AC065651|20230613|FACT 250202 TELECOM SAS|0,00|1491,43|||20230614||
AC|Achats|AC00060|20230424|615600|Maintenance|||AC045086|20230424|FACT 250217 TELECOM SAS|875,96|0,00|||20230426||
AC|Achats|AC00060|20230424|486000|Charges constatees d'avance|||AC045086|20230424|FACT 250217 TELECOM SAS|0,00|875,96|||20230426||
AC|Achats|AC00061|20231016|606800|Autres matieres et fournitures|||AC101434|20231016|FACT 250116 ELECTRICITE DE FRANCE|1813,55|0,00|||20231022||
AC|Achats|AC00061|20231016|427000|Personnel - Oppositions|||AC101434|20231016|FACT 250116 ELECTRICITE DE FRANCE|0,00|1813,55|||20231022||
AC|Achats|AC00062|20230831|625600|Missions|||AC089016|20230831|FACT 250213 ELECTRICITE DE FRANCE|235,35|0,00|||20230903||
AC|Achats|AC00062|20230831|438200|Charges sociales sur conges a payer|||AC089016|20230831|FACT 250213 ELECTRICITE DE FRANCE|0,00|235,35|||20230903||
AC|Achats|AC00063|20230417|625100|Voyages et deplacements|||AC049295|20230417|FACT 250112 DALKIA FRANCE|520,51|0,00|||20230420||
AC|Achats|AC00063|20230417|468600|Charges a payer|||AC049295|20230417|FACT 250112 DALKIA FRANCE|0,00|520,51|||20230420||
AC|Achats|AC00064|20230728|623400|Cadeaux a la clientele|||AC072675|20230728|FACT 250209 ELECTRICITE DE FRANCE|553,26|0,00|||20230801||
AC|Achats|AC00064|20230728|447100|Autres impots, taxes et versements assimiles|||AC072675|20230728|FACT 250209 ELECTRICITE DE FRANCE|0,00|553,26|||20230801||
AC|Achats|AC00065|20230511|615600|Maintenance|||AC057156|20230511|FACT 250105 TELECOM SAS|655,61|0,00|||20230511||
AC|Achats|AC00065|20230511|403000|Fournisseurs - Effets a payer|||AC057156|20230511|FACT 250105 TELECOM SAS|0,00|655,61|||20230511||
AC|Achats|AC00066|20231103|616000|Primes d'assurance|||AC113164|20231103|FACT 250213 DALKIA FRANCE|334,69|0,00|||20231103||
AC|Achats|AC00066|20231103|590000|Depreciation des valeurs mobilieres de placement|||AC113164|20231103|FACT 250213 DALKIA FRANCE|0,00|334,69|||20231103||
AC|Achats|AC00067|20230324|606800|Autres matieres et fournitures|||AC034223|20230324|FACT 250108 DALKIA FRANCE|627,31|0,00|||20230327||
AC|Achats|AC00067|20230324|511000|Valeurs a l'encaissement|||AC034223|20230324|FACT 250108 DALKIA FRANCE|0,00|627,31|||20230327||
AC|Achats|AC00068|20230113|621000|Personnel exterieur a l'entreprise|||AC017114|20230113|FACT 250131 FOURNITURES BUREAU|1245,53|0,00|||20230118||
AC|Achats|AC00068|20230113|445620|TVA deductible sur immobilisations|||AC017114|20230113|FACT 250131 FOURNITURES BUREAU|0,00|1245,53|||20230118||
AC|Achats|AC00069|20230106|606400|Fournitures administratives|||AC013262|20230106|FACT 250117 ELECTRICITE DE FRANCE|982,98|0,00|||20230109||
AC|Achats|AC00069|20230106|508000|Interets courus sur VMP|||AC013262|20230106|FACT 250117 ELECTRICITE DE FRANCE|0,00|982,98|||20230109||
AC|Achats|AC00070|20230804|401000|Fournisseurs|F00005|BUREAU VERITAS|AC087377|20230804|FACT 250110 PAPETERIE EXPRESS|3453,43|0,00|||20230805||
AC|Achats|AC00070|20230804|580000|Virements internes|||AC087377|20230804|FACT 250110 PAPETERIE EXPRESS|0,00|3453,43|||20230805||
AC|Achats|AC00071|20231207|602200|Achats de fournitures consommables|||AC122585|20231207|FACT 250224 DALKIA FRANCE|357,77|0,00|||20231210||
AC|Achats|AC00071|20231207|500000|Valeurs mobilieres de placement|||AC122585|20231207|FACT 250224 DALKIA FRANCE|0,00|357,77|||20231210||
AC|Achats|AC00072|20230505|615200|Entretien et reparations sur biens immobiliers|||AC053914|20230505|FACT 250207 FOURNITURES BUREAU|369,17|0,00|||20230505||
AC|Achats|AC00072|20230505|447100|Autres impots, taxes et versements assimiles|||AC053914|20230505|FACT 250207 FOURNITURES BUREAU|0,00|369,17|||20230505||
AC|Achats|AC00073|20230901|621000|Personnel exterieur a l'entreprise|||AC095916|20230901|FACT 250215 DALKIA FRANCE|1583,87|0,00|||20230902||
AC|Achats|AC00073|20230901|418100|Clients - Factures a etablir|||AC095916|20230901|FACT 250215 DALKIA FRANCE|0,00|1583,87|||20230902||
AC|Achats|AC00074|20231031|606300|Fournitures d'entretien et petit equipement|||AC105023|20231031|FACT 250206 PAPETERIE EXPRESS|1054,29|0,00|||20231103||
AC|Achats|AC00074|20231031|413000|Clients - Effets a recevoir|||AC105023|20231031|FACT 250206 PAPETERIE EXPRESS|0,00|1054,29|||20231103||
AC|Achats|AC00075|20231103|627000|Services bancaires et assimiles|||AC112397|20231103|FACT 250211 TELECOM SAS|1220,32|0,00|||20231110||
AC|Achats|AC00075|20231103|445510|TVA a decaisser|||AC112397|20231103|FACT 250211 TELECOM SAS|0,00|1220,32|||20231110||
AC|Achats|AC00076|20231204|613500|Locations mobilieres|||AC123622|20231204|FACT 250114 PAPETERIE EXPRESS|893,00|0,00|||20231207||
AC|Achats|AC00076|20231204|512000|Banque principale|||AC123622|20231204|FACT 250114 PAPETERIE EXPRESS|0,00|893,00|||20231207||
AC|Achats|AC00077|20230427|613200|Locations immobilieres|||AC047973|20230427|FACT 250216 ELECTRICITE DE FRANCE|479,88|0,00|||20230504||
AC|Achats|AC00077|20230427|590000|Depreciation des valeurs mobilieres de placement|||AC047973|20230427|FACT 250216 ELECTRICITE DE FRANCE|0,00|479,88|||20230504||
AC|Achats|AC00078|20231031|622700|Frais d'actes et de contentieux|||AC104783|20231031|FACT 250221 ELECTRICITE DE FRANCE|226,01|0,00|||20231101||
AC|Achats|AC00078|20231031|471000|Compte d'attente|||AC104783|20231031|FACT 250221 ELECTRICITE DE FRANCE|0,00|226,01|||20231101||
AC|Achats|AC00079|20230418|615600|Maintenance|||AC045625|20230418|FACT 250211 PAPETERIE EXPRESS|209,22|0,00|||20230424||
AC|Achats|AC00079|20230418|445620|TVA deductible sur immobilisations|||AC045625|20230418|FACT 250211 PAPETERIE EXPRESS|0,00|209,22|||20230424||
AC|Achats|AC00080|20230407|625600|Missions|||AC046558|20230407|FACT 250102 ELECTRICITE DE FRANCE|63,88|0,00|||20230407||
AC|Achats|AC00080|20230407|518700|Interets courus a recevoir|||AC046558|20230407|FACT 250102 ELECTRICITE DE FRANCE|0,00|63,88|||20230407||
AC|Achats|AC00081|20230426|622700|Frais d'actes et de contentieux|||AC041157|20230426|FACT 250108 DALKIA FRANCE|650,41|0,00|||20230430||
AC|Achats|AC00081|20230426|455000|Associes - Comptes courants|||AC041157|20230426|FACT 250108 DALKIA FRANCE|0,00|650,41|||20230430||
AC|Achats|AC00082|20230419|613200|Locations immobilieres|||AC047449|20230419|FACT 250217 PAPETERIE EXPRESS|1388,91|0,00|||20230422||
AC|Achats|AC00082|20230419|508000|Interets courus sur VMP|||AC047449|20230419|FACT 250217 PAPETERIE EXPRESS|0,00|1388,91|||20230422||
AC|Achats|AC00083|20230328|613500|Locations mobilieres|||AC038154|20230328|FACT 250222 TELECOM SAS|449,13|0,00|||20230331||
AC|Achats|AC00083|20230328|438200|Charges sociales sur conges a payer|||AC038154|20230328|FACT 250222 TELECOM SAS|0,00|449,13|||20230331||
AC|Achats|AC00084|20230116|618100|Documentation generale|||AC018901|20230116|FACT 250125 TELECOM SAS|1067,84|0,00|||20230118||
AC|Achats|AC00084|20230116|438200|Charges sociales sur conges a payer|||AC018901|20230116|FACT 250125 TELECOM SAS|0,00|1067,84|||20230118||
AC|Achats|AC00085|20230516|612000|Redevances de credit-bail|||AC059773|20230516|FACT 250118 TELECOM SAS|1585,18|0,00|||20230516||
AC|Achats|AC00085|20230516|411000|Clients|C00002|CLIENT BETA|AC059773|20230516|FACT 250118 TELECOM SAS|0,00|1585,18|Y1|20231214|20230516||
AC|Achats|AC00086|20230522|615200|Entretien et reparations sur biens immobiliers|||AC057947|20230522|FACT 250206 PAPETERIE EXPRESS|1385,77|0,00|||20230525||
AC|Achats|AC00086|20230522|590000|Depreciation des valeurs mobilieres de placement|||AC057947|20230522|FACT 250206 PAPETERIE EXPRESS|0,00|1385,77|||20230525||
AC|Achats|AC00087|20230502|625100|Voyages et deplacements|||AC057254|20230502|FACT 250119 FOURNITURES BUREAU|1352,65|0,00|||20230503||
AC|Achats|AC00087|20230502|437000|Autres organismes sociaux|||AC057254|20230502|FACT 250119 FOURNITURES BUREAU|0,00|1352,65|||20230503||
AC|Achats|AC00088|20230505|606100|Electricite, gaz, eau|||AC056924|20230505|FACT 250215 ELECTRICITE DE FRANCE|1985,68|0,00|||20230510||
AC|Achats|AC00088|20230505|445660|TVA deductible sur ABS|||AC056924|20230505|FACT 250215 ELECTRICITE DE FRANCE|0,00|1985,68|||20230510||
AC|Achats|AC00089|20230227|626000|Frais postaux et de telecommunications|||AC026283|20230227|FACT 250209 PAPETERIE EXPRESS|1138,29|0,00|||20230302||
AC|Achats|AC00089|20230227|451000|Groupe|||AC026283|20230227|FACT 250209 PAPETERIE EXPRESS|0,00|1138,29|||20230302||
AC|Achats|AC00090|20230313|606100|Electricite, gaz, eau|||AC031585|20230313|FACT 250126 DALKIA FRANCE|1306,16|0,00|||20230317||
AC|Achats|AC00090|20230313|517000|Autres organismes financiers|||AC031585|20230313|FACT 250126 DALKIA FRANCE|0,00|1306,16|||20230317||
AC|Achats|AC00091|20230324|618100|Documentation generale|||AC034970|20230324|FACT 250126 PAPETERIE EXPRESS|632,54|0,00|||20230330||
AC|Achats|AC00091|20230324|445860|TVA sur factures non parvenues|||AC034970|20230324|FACT 250126 PAPETERIE EXPRESS|0,00|632,54|||20230330||
AC|Achats|AC00092|20230301|401000|Fournisseurs|F00007|ASSURANCE GENERALI|AC038800|20230301|FACT 250217 PAPETERIE EXPRESS|8871,06|0,00|||20230305||
