JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
AC|Achats|AC00015|20230515|608500|Frais accessoires d'achat|||AC053877|20230515|FACT 250131 ELECTRICITE DE FRANCE|869,65|0,00|||20230516||
AC|Achats|AC00015|20230515|427000|Personnel - Oppositions|||AC053877|20230515|FACT 250131 ELECTRICITE DE FRANCE|0,00|869,65|||20230516||
AC|Achats|AC00016|20231012|618100|Documentation generale|||AC104583|20231012|FACT 250208 FOURNITURES BUREAU|1837,39|0,00|||20231017||
AC|Achats|AC00016|20231014|445520|TVA due intracommunautaire|||AC104583|20231012|FACT 250208 FOURNITURES BUREAU|0,00|1837,39|||20231017||
AC|Achats|AC00017|20230126|622700|Frais d'actes et de contentieux|||AC014679|20230126|FACT 250106 ELECTRICITE DE FRANCE|794,83|0,00|||20230126||
AC|Achats|AC00017|20230126|444000|Etat - Impots sur les benefices|||AC014679|20230126|FACT 250106 ELECTRICITE DE FRANCE|0,00|794,83|||20230126||
AC|Achats|AC00018|20231129|623000|Publicite, publications, relations publiques|||AC119812|20231129|FACT 250206 PAPETERIE EXPRESS|495,99|0,00|||20231202||
AC|Achats|AC00018|20231129|590000|Depreciation des valeurs mobilieres de placement|||AC119812|20231129|FACT 250206 PAPETERIE EXPRESS|0,00|495,99|||20231202||
AC|Achats|AC00019|20230209|627000|Services bancaires et assimiles|||AC028153|20230209|FACT 250226 PAPETERIE EXPRESS|1997,59|0,00|||20230214||
AC|Achats|AC00019|20230209|408100|Fournisseurs - Factures non parvenues|||AC028153|20230209|FACT 250226 PAPETERIE EXPRESS|0,00|1997,59|||20230214||
AC|Achats|AC00020|20230714|607000|Achats de marchandises|||AC079589|20230714|FACT 250102 FOURNITURES BUREAU|1313,94|0,00|||20230720||
AC|Achats|AC00020|20230714|427000|Personnel - Oppositions|||AC079589|20230714|FACT 250102 FOURNITURES BUREAU|0,00|1313,94|||20230720||
AC|Achats|AC00021|20231026|623400|Cadeaux a la clientele|||AC109347|20231026|FACT 250206 TELECOM SAS|909,01|0,00|||20231028||
AC|Achats|AC00021|20231026|468600|Charges a payer|||AC109347|20231026|FACT 250206 TELECOM SAS|0,00|909,01|||20231028||
AC|Achats|AC00022|20231005|614000|Charges locatives|||AC109161|20231005|FACT 250125 DALKIA FRANCE|431,15|0,00|||20231009||
AC|Achats|AC00022|20231005|500000|Valeurs mobilieres de placement|||AC109161|20231005|FACT 250125 DALKIA FRANCE|0,00|431,15|||20231009||
AC|Achats|AC00023|20231117|623000|Publicite, publications, relations publiques|||AC113807|20231117|FACT 250215 ELECTRICITE DE FRANCE|401,26|0,00|||20231119||
AC|Achats|AC00023|20231117|418100|Clients - Factures a etablir|||AC113807|20231117|FACT 250215 ELECTRICITE DE FRANCE|0,00|401,26|||20231119||
AC|Achats|AC00024|20230201|613500|Locations mobilieres|||AC029001|20230201|FACT 250218 TELECOM SAS|99,41|0,00|||20230208||
AC|Achats|AC00024|20230201|514000|Cheques postaux|||AC029001|20230201|FACT 250218 TELECOM SAS|0,00|99,41|||20230208||
AC|Achats|AC00025|20231227|606800|Autres matieres et fournitures|||AC127239|20231227|FACT 250218 DALKIA FRANCE|1808,61|0,00|||20231229||
AC|Achats|AC00025|20231227|411000|Clients|C00001|CLIENT ALPHA|AC127239|20231227|FACT 250218 DALKIA FRANCE|0,00|1808,61|||20231229||
AC|Achats|AC00026|20230412|625100|Voyages et deplacements|||AC047894|20230412|FACT 250215 FOURNITURES BUREAU|117,87|0,00|||20230416||
AC|Achats|AC00026|20230412|416000|Clients douteux|||AC047894|20230412|FACT 250215 FOURNITURES BUREAU|0,00|117,87|||20230416||
AC|Achats|AC00027|20230710|622600|Honoraires|||AC075761|20230710|FACT 250201 PAPETERIE EXPRESS|697,45|0,00|||20230712||
AC|Achats|AC00027|20230710|447100|Autres impots, taxes et versements assimiles|||AC075761|20230710|FACT 250201 PAPETERIE EXPRESS|0,00|697,45|||20230712||
AC|Achats|AC00028|20231019|627000|Services bancaires et assimiles|||AC101127|20231019|FACT 250215 ELECTRICITE DE FRANCE|108,00|0,00|||20231020||
AC|Achats|AC00028|20231019|441000|Etat - Impot sur les benefices|||AC101127|20231019|FACT 250215 ELECTRICITE DE FRANCE|0,00|108,00|||20231020||
AC|Achats|AC00029|20230114|608500|Frais accessoires d'achat|||AC012349|20230113|FACT 250117 PAPETERIE EXPRESS|978,24|0,00|||20230116||
AC|Achats|AC00029|20230113|590000|Depreciation des valeurs mobilieres de placement|||AC012349|20230113|FACT 250117 PAPETERIE EXPRESS|0,00|978,24|||20230116||
AC|Achats|AC00030|20230727|622600|Honoraires|||AC077950|20230727|FACT 250116 FOURNITURES BUREAU|530,60|0,00|||20230803||
AC|Achats|AC00030|20230727|413000|Clients - Effets a recevoir|||AC077950|20230727|FACT 250116 FOURNITURES BUREAU|0,00|530,60|||20230803||
AC|Achats|AC00031|20230908|615600|Maintenance|||AC098229|20230908|FACT 250113 PAPETERIE EXPRESS|674,24|0,00|||20230910||
AC|Achats|AC00031|20230908|401000|Fournisseurs|F00001|DALKIA FRANCE|AC098229|20230908|FACT 250113 PAPETERIE EXPRESS|0,00|674,24|||20230910||
AC|Achats|AC00032|20231021|623400|Cadeaux a la clientele|||AC105904|20231020|FACT 250210 ELECTRICITE DE FRANCE|1440,12|0,00|||20231023||
AC|Achats|AC00032|20231020|447100|Autres impots, taxes et versements assimiles|||AC105904|20231020|FACT 250210 ELECTRICITE DE FRANCE|0,00|1440,12|||20231023||
AC|Achats|AC00033|20230901|623100|Annonces et insertions|||AC099819|20230901|FACT 250212 ELECTRICITE DE FRANCE|1166,72|0,00|||20230907||
AC|Achats|AC00033|20230901|471000|Compte d'attente|||AC099819|20230901|FACT 250212 ELECTRICITE DE FRANCE|0,00|1166,72|||20230907||
AC|Achats|AC00034|20230309|612000|Redevances de credit-bail|||AC039913|20230309|FACT 250207 FOURNITURES BUREAU|33,03|0,00|||20230309||
AC|Achats|AC00034|20230309|401000|Fournisseurs|F00005|BUREAU VERITAS|AC039913|20230309|FACT 250207 FOURNITURES BUREAU|0,00|33,03|S3|20231207|20230309||
AC|Achats|AC00035|20230804|612000|Redevances de credit-bail|||AC084874|20230804|FACT 250221 PAPETERIE EXPRESS|506,77|0,00|||20230804||
AC|Achats|AC00035|20230804|471000|Compte d'attente|||AC084874|20230804|FACT 250221 PAPETERIE EXPRESS|0,00|506,77|||20230804||
AC|Achats|AC00036|20230317|626000|Frais postaux et de telecommunications|||AC032219|20230317|FACT 250217 FOURNITURES BUREAU|20,22|0,00|||20230323||
AC|Achats|AC00036|20230317|447100|Autres impots, taxes et versements assimiles|||AC032219|20230317|FACT 250217 FOURNITURES BUREAU|0,00|20,22|||20230323||
AC|Achats|AC00037|20221230|401000|Fournisseurs|F00007|ASSURANCE GENERALI|AC123746|20221230|FACT 250113 DALKIA FRANCE|7132,98|0,00|D7|20231205|20221231||
AC|Achats|AC00037|20221230|518100|Interets courus a payer|||AC123746|20221230|FACT 250113 DALKIA FRANCE|0,00|7132,98|||20221231||
AC|Achats|AC00038|20230720|601000|Achats de matieres premieres|||AC075088|20230720|FACT 250130 PAPETERIE EXPRESS|1476,57|0,00|||20230727||
AC|Achats|AC00038|20230720|404000|Fournisseurs d'immobilisations|||AC075088|20230720|FACT 250130 PAPETERIE EXPRESS|0,00|1476,57|||20230727||
AC|Achats|AC00039|20230210|625600|Missions|||AC021512|20230210|FACT 250125 ELECTRICITE DE FRANCE|607,62|0,00|||20230216||
AC|Achats|AC00039|20230210|408100|Fournisseurs - Factures non parvenues|||AC021512|20230210|FACT 250125 ELECTRICITE DE FRANCE|0,00|607,62|||20230216||
AC|Achats|AC00040|20230710|615600|Maintenance|||AC077322|20230710|FACT 250131 PAPETERIE EXPRESS|785,92|0,00|||20230713||
AC|Achats|AC00040|20230710|445870|TVA sur factures a etablir|||AC077322|20230710|FACT 250131 PAPETERIE EXPRESS|0,00|785,92|||20230713||
AC|Achats|AC00041|20231115|614000|Charges locatives|||AC111335|20231115|FACT 250202 FOURNITURES BUREAU|483,17|0,00|||20231120||
AC|Achats|AC00041|20231115|471000|Compte d'attente|||AC111335|20231115|FACT 250202 FOURNITURES BUREAU|0,00|483,17|||20231120||
AC|Achats|AC00042|20230615|602200|Achats de fournitures consommables|||AC064346|20230615|FACT 250213 FOURNITURES BUREAU|347,65|0,00|||20230620||
AC|Achats|AC00042|20230615|428200|Personnel - Conges payes|||AC064346|20230615|FACT 250213 FOURNITURES BUREAU|0,00|347,65|||20230620||
AC|Achats|AC00043|20230612|614000|Charges locatives|||AC062755|20230612|FACT 250219 TELECOM SAS|338,53|0,00|||20230616||
AC|Achats|AC00043|20230612|421000|Personnel - Remunerations dues|||AC062755|20230612|FACT 250219 TELECOM SAS|0,00|338,53|||20230616||
AC|Achats|AC00044|20231108|625700|Receptions|||AC114033|20231108|FACT 250209 PAPETERIE EXPRESS|1270,17|0,00|||20231114||
AC|Achats|AC00044|20231108|408400|Fournisseurs d'immobilisations - Factures non parvenues|||AC114033|20231108|FACT 250209 PAPETERIE EXPRESS|0,00|1270,17|||20231114||
AC|Achats|AC00045|20221231|622700|Frais d'actes et de contentieux|||AC122939|20221230|FACT 250119 DALKIA FRANCE|1713,92|0,00|||20221230||
AC|Achats|AC00045|20221230|580000|Virements internes|||AC122939|20221230|FACT 250119 DALKIA FRANCE|0,00|1713,92|||20221230||
AC|Achats|AC00046|20231207|615200|Entretien et reparations sur biens immobiliers|||AC122127|20231207|FACT 250103 PAPETERIE EXPRESS|13,81|0,00|||20231213||
AC|Achats|AC00046|20231207|445620|TVA deductible sur immobilisations|||AC122127|20231207|FACT 250103 PAPETERIE EXPRESS|0,00|13,81|||20231213||
AC|Achats|AC00047|20230825|613200|Locations immobilieres|||AC088765|20230825|FACT 250115 PAPETERIE EXPRESS|1546,69|0,00|||20230829||
AC|Achats|AC00047|20230825|491000|Depreciation des comptes clients|||AC088765|20230825|FACT 250115 PAPETERIE EXPRESS|0,00|1546,69|||20230829||
AC|Achats|AC00048|20230705|614000|Charges locatives|||AC072367|20230705|FACT 250114 FOURNITURES BUREAU|739,70|0,00|||20230710||
AC|Achats|AC00048|20230705|445710|TVA collectee a payer|||AC072367|20230705|FACT 250114 FOURNITURES BUREAU|0,00|739,70|||20230710||
AC|Achats|AC00049|20230613|625100|Voyages et deplacements|||AC067347|20230613|FACT 250218 DALKIA FRANCE|995,60|0,00|||20230619||
AC|Achats|AC00049|20230613|487000|Produits constates d'avance|||AC067347|20230613|FACT 250218 DALKIA FRANCE|0,00|995,60|||20230619||
AC|Achats|AC00050|20231201|611000|Sous-traitance generale|||VE074931|20231201|FACT 250131 PAPETERIE EXPRESS|96,86|0,00|||20231207||
AC|Achats|AC00050|20231201|512100|Banque secondaire|||AC126365|20231201|FACT 250131 PAPETERIE EXPRESS|0,00|96,86|||20231207||
AC|Achats|AC00051|20230223|615600|Maintenance|||AC024419|20230223|FACT 250111 DALKIA FRANCE|1122,11|0,00|||20230226||
AC|Achats|AC00051|20230223|445660|TVA deductible sur ABS|||AC024419|20230223|FACT 250111 DALKIA FRANCE|0,00|1122,11|||20230226||
AC|Achats|AC00052|20230503|625600|Missions|||AC054139|20230503|FACT 250119 DALKIA FRANCE|782,30|0,00|||20230504||
AC|Achats|AC00052|20230503|408400|Fournisseurs d'immobilisations - Factures non parvenues|||AC054139|20230503|FACT 250119 DALKIA FRANCE|0,00|782,30|||20230504||
AC|Achats|AC00053|20230822|618100|Documentation generale|||AC081269|20230822|FACT 250121 TELECOM SAS|1748,66|0,00|||20230822||
AC|Achats|AC00053|20230822|413000|Clients - Effets a recevoir|||AC081269|20230822|FACT 250121 TELECOM SAS|0,00|1748,66|||20230822||
AC|Achats|AC00054|20231006|628100|Concours divers (cotisations...)|||AC105004|20231006|FACT 250119 DALKIA FRANCE|1786,38|0,00|||20231010||
AC|Achats|AC00054|20231006|445520|TVA due intracommunautaire|||AC105004|20231006|FACT 250119 DALKIA FRANCE|0,00|1786,38|||20231010||
AC|Achats|AC00055|20231006|606100|Electricite, gaz, eau|||AC103919|20231006|FACT 250110 DALKIA FRANCE|1205,72|0,00|||20231013||
AC|Achats|AC00055|20231006|512000|Banque principale|||AC103919|20231006|FACT 250110 DALKIA FRANCE|0,00|1205,72|||20231013||
AC|Achats|AC00056|20230912|622600|Honoraires|||AC097282|20230912|FACT 250203 DALKIA FRANCE|16,20|0,00|||20230912||
AC|Achats|AC00056|20230912|512000|Banque principale|||AC097282|20230912|FACT 250203 DALKIA FRANCE|0,00|16,20|||20230912||
AC|Achats|AC00057|20231010|628100|Concours divers (cotisations...)|||AC108592|20231010|FACT 250203 TELECOM SAS|393,63|0,00|||20231012||
AC|Achats|AC00057|20231010|411000|Clients|C00004|CLIENT DELTA|AC108592|20231010|FACT 250203 TELECOM SAS|0,00|393,63|O2|20231224|20231012||
AC|Achats|AC00058|20230317|606100|Electricite, gaz, eau|||AC037405|20230317|FACT 250218 FOURNITURES BUREAU|1618,87|0,00|||20230319||
AC|Achats|AC00058|20230317|491000|Depreciation des comptes clients|||AC037405|20230317|FACT 250218 FOURNITURES BUREAU|0,00|1618,87|||20230319||
AC|Achats|AC00059|20230921|623100|Annonces et insertions|||AC093057|20230921|FACT 250105 PAPETERIE EXPRESS|250,83|0,00|||20230925||
AC|Achats|AC00059|20230921|512100|Banque secondaire|||AC093057|20230921|FACT 250105 PAPETERIE EXPRESS|0,00|250,83|||20230925||
AC|Achats|AC00060|20230816|618100|Documentation generale|||AC084656|20230816|FACT 250211 TELECOM SAS|1487,56|0,00|||20230823||
AC|Achats|AC00060|20230816|445520|TVA due intracommunautaire|||AC084656|20230816|FACT 250211 TELECOM SAS|0,00|1487,56|||20230823||
AC|Achats|AC00061|20230418|618100|Documentation generale|||AC047970|20230418|FACT 250124 TELECOM SAS|1441,15|0,00|||20230418||
AC|Achats|AC00061|20230418|445670|TVA collectee|||AC047970|20230418|FACT 250124 TELECOM SAS|0,00|1441,15|||20230418||
AC|Achats|AC00062|20231201|602200|Achats de fournitures consommables|||AC125036|20231201|FACT 250211 DALKIA FRANCE|1263,81|0,00|||20231208||
AC|Achats|AC00062|20231201|471000|Compte d'attente|||AC125036|20231201|FACT 250211 DALKIA FRANCE|0,00|1263,81|||20231208||
AC|Achats|AC00063|20230602|613500|Locations mobilieres|||AC066328|20230602|FACT 250221 PAPETERIE EXPRESS|1649,86|0,00|||20230609||
AC|Achats|AC00063|20230602|500000|Valeurs mobilieres de placement|||AC066328|20230602|FACT 250221 PAPETERIE EXPRESS|0,00|1649,86|||20230609||
AC|Achats|AC00064|20230310|606400|Fournitures administratives|||AC031673|20230310|FACT 250212 TELECOM SAS|409,53|0,00|||20230312||
AC|Achats|AC00064|20230310|514000|Cheques postaux|||AC031673|20230310|FACT 250212 TELECOM SAS|0,00|409,53|||20230312||
AC|Achats|AC00065|20231115|622600|Honoraires|||AC114153|20231115|FACT 250111 FOURNITURES BUREAU|651,32|0,00|||20231118||
AC|Achats|AC00065|20231115|445710|TVA collectee a payer|||AC114153|20231115|FACT 250111 FOURNITURES BUREAU|0,00|651,32|||20231118||
AC|Achats|AC00066|20230906|628100|Concours divers (cotisations...)|||AC093977|20230906|FACT 250222 PAPETERIE EXPRESS|1047,80|0,00|||20230908||
AC|Achats|AC00066|20230906|580000|Virements internes|||AC093977|20230906|FACT 250222 PAPETERIE EXPRESS|0,00|1047,80|||20230908||
AC|Achats|AC00067|20230406|628100|Concours divers (cotisations...)|||AC042429|20230406|FACT 250116 DALKIA FRANCE|171,84|0,00|||20230410||
AC|Achats|AC00067|20230406|580000|Virements internes|||AC042429|20230406|FACT 250116 DALKIA FRANCE|0,00|171,84|||20230410||
AC|Achats|AC00068|20231110|625100|Voyages et deplacements|||AC113444|20231110|FACT 250111 ELECTRICITE DE FRANCE|657,63|0,00|||20231115||
AC|Achats|AC00068|20231110|491000|Depreciation des comptes clients|||AC113444|20231110|FACT 250111 ELECTRICITE DE FRANCE|0,00|657,63|||20231115||
AC|Achats|AC00069|20230801|627000|Services bancaires et assimiles|||AC087273|20230801|FACT 250115 PAPETERIE EXPRESS|193,27|0,00|||20230801||
AC|Achats|AC00069|20230801|451000|Groupe|||AC087273|20230801|FACT 250115 PAPETERIE EXPRESS|0,00|193,27|||20230801||
AC|Achats|AC00070|20231012|625600|Missions|||AC107746|20231012|FACT 250215 PAPETERIE EXPRESS|988,68|0,00|||20231016||
AC|Achats|AC00070|20231012|445870|TVA sur factures a etablir|||AC107746|20231012|FACT 250215 PAPETERIE EXPRESS|0,00|988,68|||20231016||
AC|Achats|AC00071|20230526|618500|Frais de colloques, seminaires, conferences|||AC057028|20230526|FACT 250214 ELECTRICITE DE FRANCE|522,24|0,00|||20230531||
AC|Achats|AC00071|20230526|514000|Cheques postaux|||AC057028|20230526|FACT 250214 ELECTRICITE DE FRANCE|0,00|522,24|||20230531||
AC|Achats|AC00072|20231206|601000|Achats de matieres premieres|||AC121184|20231206|FACT 250112 ELECTRICITE DE FRANCE|1780,75|0,00|||20231206||
AC|Achats|AC00072|20231209|404000|Fournisseurs d'immobilisations|||AC121184|20231206|FACT 250112 ELECTRICITE DE FRANCE|0,00|1780,75|||20231206||
AC|Achats|AC00073|20230726|606100|Electricite, gaz, eau|||AC076575|20230726|FACT 250120 ELECTRICITE DE FRANCE|1962,92|0,00|||20230729||
AC|Achats|AC00073|20230726|447100|Autres impots, taxes et versements assimiles|||AC076575|20230726|FACT 250120 ELECTRICITE DE FRANCE|0,00|1962,92|||20230729||
AC|Achats|AC00074|20230908|625700|Receptions|||AC094869|20230908|FACT 250202 PAPETERIE EXPRESS|719,20|0,00|||20230909||
AC|Achats|AC00074|20230908|445870|TVA sur factures a etablir|||AC094869|20230908|FACT 250202 PAPETERIE EXPRESS|0,00|719,20|||20230909||
AC|Achats|AC00075|20230217|621000|Personnel exterieur a l'entreprise|||AC028083|20230217|FACT 250125 ELECTRICITE DE FRANCE|1044,74|0,00|||20230224||
AC|Achats|AC00075|20230217|467000|Autres comptes debiteurs ou crediteurs|||AC028083|20230217|FACT 250125 ELECTRICITE DE FRANCE|0,00|1044,74|||20230224||
AC|Achats|AC00076|20231026|606800|Autres matieres et fournitures|||AC103581|20231026|FACT 250128 FOURNITURES BUREAU|1323,30|0,00|||20231030||
AC|Achats|AC00076|20231026|413000|Clients - Effets a recevoir|||AC103581|20231026|FACT 250128 FOURNITURES BUREAU|0,00|1323,30|||20231030||
AC|Achats|AC00077|20230512|608500|Frais accessoires d'achat|||AC051553|20230512|FACT 250122 ELECTRICITE DE FRANCE|340,80|0,00|||20230513||
AC|Achats|AC00077|20230512|512100|Banque secondaire|||AC051553|20230512|FACT 250122 ELECTRICITE DE FRANCE|0,00|340,80|||20230513||
AC|Achats|AC00078|20230110|618500|Frais de colloques, seminaires, conferences|||AC012891|20230110|FACT 250104 PAPETERIE EXPRESS|680,03|0,00|||20230113||
AC|Achats|AC00078|20230110|425000|Personnel - Avances et acomptes|||AC012891|20230110|FACT 250104 PAPETERIE EXPRESS|0,00|680,03|||20230113||
AC|Achats|AC00079|20230726|626000|Frais postaux et de telecommunications|||AC072169|20230726|FACT 250131 ELECTRICITE DE FRANCE|999,13|0,00|||20230727||
AC|Achats|AC00079|20230726|418100|Clients - Factures a etablir|||AC072169|20230726|FACT 250131 ELECTRICITE DE FRANCE|0,00|999,13|||20230727||
AC|Achats|AC00080|20230623|612000|Redevances de credit-bail|||AC068993|20230623|FACT 250204 TELECOM SAS|1882,31|0,00|||20230625||
AC|Achats|AC00080|20230623|580000|Virements internes|||AC068993|20230623|FACT 250204 TELECOM SAS|0,00|1882,31|||20230625||
AC|Achats|AC00081|20230911|613200|Locations immobilieres|||AC091901|20230911|FACT 250123 DALKIA FRANCE|626,66|0,00|||20230912||
AC|Achats|AC00081|20230911|441000|Etat - Impot sur les benefices|||AC091901|20230911|FACT 250123 DALKIA FRANCE|0,00|626,66|||20230912||
AC|Achats|AC00082|20231121|621000|Personnel exterieur a l'entreprise|||AC115615|20231121|FACT 250103 TELECOM SAS|1544,25|0,00|||20231124||
AC|Achats|AC00082|20231121|445520|TVA due intracommunautaire|||AC115615|20231121|FACT 250103 TELECOM SAS|0,00|1544,25|||20231124||
AC|Achats|AC00083|20230712|625700|Receptions|||AC074701|20230712|FACT 250108 FOURNITURES BUREAU|1375,74|0,00|||20230713||
AC|Achats|AC00083|20230712|590000|Depreciation des valeurs mobilieres de placement|||AC074701|20230712|FACT 250108 FOURNITURES BUREAU|0,00|1375,74|||20230713||
AC|Achats|AC00084|20230627|618500|Frais de colloques, seminaires, conferences|||AC062618|20230627|FACT 250116 DALKIA FRANCE|1223,09|0,00|||20230701||
AC|Achats|AC00084|20230627|444000|Etat - Impots sur les benefices|||AC062618|20230627|FACT 250116 DALKIA FRANCE|0,00|1223,09|||20230701||
AC|Achats|AC00085|20230901|612000|Redevances de credit-bail|||AC094680|20230901|FACT 250127 PAPETERIE EXPRESS|980,28|0,00|||20230902||
AC|Achats|AC00085|20230901|500000|Valeurs mobilieres de placement|||AC094680|20230901|FACT 250127 PAPETERIE EXPRESS|0,00|980,28|||20230902||
AC|Achats|AC00086|20230828|606800|Autres matieres et fournitures|||AC081558|20230828|FACT 250125 TELECOM SAS|121,47|0,00|||20230828||
AC|Achats|AC00086|20230828|408100|Fournisseurs - Factures non parvenues|||AC081558|20230828|FACT 250125 TELECOM SAS|0,00|121,47|||20230828||
AC|Achats|AC00087|20230710|607000|Achats de marchandises|||AC073362|20230710|FACT 250123 PAPETERIE EXPRESS|1645,93|0,00|||20230711||
AC|Achats|AC00087|20230710|445620|TVA deductible sur immobilisations|||AC073362|20230710|FACT 250123 PAPETERIE EXPRESS|0,00|1645,93|||20230711||
AC|Achats|AC00088|20230616|618500|Frais de colloques, seminaires, conferences|||AC063806|20230616|FACT 250216 TELECOM SAS|1030,71|0,00|||20230620||
AC|Achats|AC00088|20230616|425000|Personnel - Avances et acomptes|||AC063806|20230616|FACT 250216 TELECOM SAS|0,00|1030,71|||20230620||
AC|Achats|AC00089|20230213|614000|Charges locatives|||AC025027|20230213|FACT 250107 FOURNITURES BUREAU|204,19|0,00|||20230213||
AC|Achats|AC00089|20230213|511000|Valeurs a l'encaissement|||AC025027|20230213|FACT 250107 FOURNITURES BUREAU|0,00|204,19|||20230213||
AC|Achats|AC00090|20231101|625600|Missions|||AC115052|20231101|FACT 250103 DALKIA FRANCE|1664,27|0,00|||20231108||
AC|Achats|AC00090|20231101|445860|TVA sur factures non parvenues|||AC115052|20231101|FACT 250103 DALKIA FRANCE|0,00|1664,27|||20231108||
AC|Achats|AC00091|20230428|625600|Missions|||AC042200|20230428|FACT 250115 PAPETERIE EXPRESS|1917,57|0,00|||20230429||
AC|Achats|AC00091|20230428|428200|Personnel - Conges payes|||AC042200|20230428|FACT 250115 PAPETERIE EXPRESS|0,00|1917,57|||20230429||
AC|Achats|AC00092|20231019|626000|Frais postaux et de telecommunications|||AC107746|20231019|FACT 250128 ELECTRICITE DE FRANCE|87,24|0,00|||20231019||
