JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
AC|Achats|AC00009|20250218|413000|Clients - Effets a recevoir|||AC023867|20250218|FACT 250105 DALKIA FRANCE|0,00|339,03|||20250218||
AC|Achats|AC00010|20251023|623400|Cadeaux a la clientele|||AC108870|20251023|FACT 250129 FOURNITURES BUREAU|1794,08|0,00|||20251023||
AC|Achats|AC00010|20251023|580000|Virements internes|||AC108870|20251023|FACT 250129 FOURNITURES BUREAU|0,00|1794,08|||20251023||
AC|Achats|AC00011|20250314|615600|Maintenance|||AC032631|20250314|FACT 250109 PAPETERIE EXPRESS|139,84|0,00|||20250321||
AC|Achats|AC00011|20250314|455000|Associes - Comptes courants|||AC032631|20250314|FACT 250109 PAPETERIE EXPRESS|0,00|139,84|||20250321||
AC|Achats|AC00012|20250120|615500|Entretien et reparations sur biens mobiliers|||AC014339|20250120|FACT 250211 FOURNITURES BUREAU|1761,79|0,00|||20250122||
AC|Achats|AC00012|20250120|445520|TVA due intracommunautaire|||AC014339|20250120|FACT 250211 FOURNITURES BUREAU|0,00|1761,79|||20250122||
AC|Achats|AC00013|20250212|622600|Honoraires|||AC027512|20250212|FACT 250105 PAPETERIE EXPRESS|1100,31|0,00|||20250215||
AC|Achats|AC00013|20250212|418100|Clients - Factures a etablir|||AC027512|20250212|FACT 250105 PAPETERIE EXPRESS|0,00|1100,31|||20250215||
AC|Achats|AC00014|20251225|606300|Fournitures d'entretien et petit equipement|||AC126899|20251225|FACT 250105 DALKIA FRANCE|136,01|0,00|||20251225||
AC|Achats|AC00014|20251225|445660|TVA deductible sur ABS|||AC126899|20251225|FACT 250105 DALKIA FRANCE|0,00|136,01|||20251225||
AC|Achats|AC00015|20251031|615600|Maintenance|||AC107899|20251031|FACT 250227 DALKIA FRANCE|45,23|0,00|||20251102||
AC|Achats|AC00015|20251031|451000|Groupe|||AC107899|20251031|FACT 250227 DALKIA FRANCE|0,00|45,23|||20251102||
AC|Achats|AC00016|20250313|623000|Publicite, publications, relations publiques|||AC037390|20250313|FACT 250212 PAPETERIE EXPRESS|383,30|0,00|||20250320||
AC|Achats|AC00016|20250313|445620|TVA deductible sur immobilisations|||AC037390|20250313|FACT 250212 PAPETERIE EXPRESS|0,00|383,30|||20250320||
AC|Achats|AC00017|20250131|602200|Achats de fournitures consommables|||AC011849|20250131|FACT 250203 ELECTRICITE DE FRANCE|430,96|0,00|||20250205||
AC|Achats|AC00017|20250131|445710|TVA collectee a payer|||AC011849|20250131|FACT 250203 ELECTRICITE DE FRANCE|0,00|430,96|||20250205||
AC|Achats|AC00018|20250908|606300|Fournitures d'entretien et petit equipement|||AC091962|20250908|FACT 250117 DALKIA FRANCE|140,99|0,00|||20250915||
AC|Achats|AC00018|20250908|418100|Clients - Factures a etablir|||AC091962|20250908|FACT 250117 DALKIA FRANCE|0,00|140,99|||20250915||
AC|Achats|AC00019|20251205|622700|Frais d'actes et de contentieux|||AC124623|20251205|FACT 250209 PAPETERIE EXPRESS|761,56|0,00|||20251205||
AC|Achats|AC00019|20251205|408400|Fournisseurs d'immobilisations - Factures non parvenues|||AC124623|20251205|FACT 250209 PAPETERIE EXPRESS|0,00|761,56|||20251205||
AC|Achats|AC00020|20250912|602100|Achats de matieres consommables|||AC096132|20250912|FACT 250105 FOURNITURES BUREAU|1139,76|0,00|||20250912||
AC|Achats|AC00020|20250912|408400|Fournisseurs d'immobilisations - Factures non parvenues|||AC096132|20250912|FACT 250105 FOURNITURES BUREAU|0,00|1139,76|||20250912||
AC|Achats|AC00021|20251015|618500|Frais de colloques, seminaires, conferences|||AC108464|20251015|FACT 250116 DALKIA FRANCE|1216,34|0,00|||20251021||
AC|Achats|AC00021|20251015|445710|TVA collectee a payer|||AC108464|20251015|FACT 250116 DALKIA FRANCE|0,00|1216,34|||20251021||
AC|Achats|AC00022|20251031|613200|Locations immobilieres|||AC106536|20251031|FACT 250210 PAPETERIE EXPRESS|1905,17|0,00|||20251103||
AC|Achats|AC00022|20251031|427000|Personnel - Oppositions|||AC106536|20251031|FACT 250210 PAPETERIE EXPRESS|0,00|1905,17|||20251103||
AC|Achats|AC00023|20250221|627000|Services bancaires et assimiles|||AC025637|20250221|FACT 250210 DALKIA FRANCE|1828,92|0,00|||20250227||
AC|Achats|AC00023|20250221|514000|Cheques postaux|||AC025637|20250221|FACT 250210 DALKIA FRANCE|0,00|1828,92|||20250227||
AC|Achats|AC00024|20250704|623000|Publicite, publications, relations publiques|||AC076026|20250704|FACT 250118 TELECOM SAS|359,21|0,00|||20250705||
AC|Achats|AC00024|20250704|408400|Fournisseurs d'immobilisations - Factures non parvenues|||AC076026|20250704|FACT 250118 TELECOM SAS|0,00|359,21|||20250705||
AC|Achats|AC00025|20250213|623000|Publicite, publications, relations publiques|||AC028135|20250213|FACT 250225 DALKIA FRANCE|629,00|0,00|||20250220||
AC|Achats|AC00025|20250213|590000|Depreciation des valeurs mobilieres de placement|||AC028135|20250213|FACT 250225 DALKIA FRANCE|0,00|629,00|||20250220||
AC|Achats|AC00026|20251024|627000|Services bancaires et assimiles|||AC103587|20251024|FACT 250223 DALKIA FRANCE|889,81|0,00|||20251026||
AC|Achats|AC00026|20251024|428200|Personnel - Conges payes|||AC103587|20251024|FACT 250223 DALKIA FRANCE|0,00|889,81|||20251026||
AC|Achats|AC00027|20250624|618500|Frais de colloques, seminaires, conferences|||AC063613|20250624|FACT 250212 PAPETERIE EXPRESS|329,03|0,00|||20250625||
AC|Achats|AC00027|20250624|451000|Groupe|||AC063613|20250624|FACT 250212 PAPETERIE EXPRESS|0,00|329,03|||20250625||
AC|Achats|AC00028|20250212|606300|Fournitures d'entretien et petit equipement|||AC029372|20250212|FACT 250226 TELECOM SAS|1944,30|0,00|||20250219||
AC|Achats|AC00028|20250212|409100|Fournisseurs - Avances et acomptes verses|||AC029372|20250212|FACT 250226 TELECOM SAS|0,00|1944,30|||20250219||
AC|Achats|AC00029|20250221|615600|Maintenance|||AC025505|20250221|FACT 250112 ELECTRICITE DE FRANCE|452,52|0,00|||20250227||
AC|Achats|AC00029|20250221|441000|Etat - Impot sur les benefices|||AC025505|20250221|FACT 250112 ELECTRICITE DE FRANCE|0,00|452,52|||20250227||
AC|Achats|AC00030|20250801|607000|Achats de marchandises|||AC083634|20250801|FACT 250219 DALKIA FRANCE|404,34|0,00|||20250801||
AC|Achats|AC00030|20250801|444000|Etat - Impots sur les benefices|||AC083634|20250801|FACT 250219 DALKIA FRANCE|0,00|404,34|||20250801||
AC|Achats|AC00031|20250717|622700|Frais d'actes et de contentieux|||AC079983|20250717|FACT 250123 TELECOM SAS|1425,05|0,00|||20250717||
AC|Achats|AC00031|20250717|530000|Caisse|||AC079983|20250717|FACT 250123 TELECOM SAS|0,00|1425,05|||20250717||
AC|Achats|AC00032|20251219|628100|Concours divers (cotisations...)|||AC123003|20251219|FACT 250102 DALKIA FRANCE|1077,27|0,00|||20251223||
AC|Achats|AC00032|20251219|447100|Autres impots, taxes et versements assimiles|||AC123003|20251219|FACT 250102 DALKIA FRANCE|0,00|1077,27|||20251223||
AC|Achats|AC00033|20250825|616000|Primes d'assurance|||AC087265|20250825|FACT 250122 DALKIA FRANCE|1868,90|0,00|||20250830||
AC|Achats|AC00033|20250825|409100|Fournisseurs - Avances et acomptes verses|||AC087265|20250825|FACT 250122 DALKIA FRANCE|0,00|1868,90|||20250830||
AC|Achats|AC00034|20250926|625700|Receptions|||AC099574|20250926|FACT 250102 TELECOM SAS|217,99|0,00|||20250927||
AC|Achats|AC00034|20250926|437000|Autres organismes sociaux|||AC099574|20250926|FACT 250102 TELECOM SAS|0,00|217,99|||20250927||
AC|Achats|AC00035|20250318|613200|Locations immobilieres|||AC037293|20250318|FACT 250108 TELECOM SAS|625,09|0,00|||20250319||
AC|Achats|AC00035|20250318|512000|Banque principale|||AC037293|20250318|FACT 250108 TELECOM SAS|0,00|625,09|||20250319||
AC|Achats|AC00036|20250812|608500|Frais accessoires d'achat|||AC083468|20250812|FACT 250111 PAPETERIE EXPRESS|1152,16|0,00|||20250817||
AC|Achats|AC00036|20250812|447100|Autres impots, taxes et versements assimiles|||AC083468|20250812|FACT 250111 PAPETERIE EXPRESS|0,00|1152,16|||20250817||
AC|Achats|AC00037|20250711|606300|Fournitures d'entretien et petit equipement|||AC073037|20250711|FACT 250207 DALKIA FRANCE|1156,21|0,00|||20250711||
AC|Achats|AC00037|20250711|425000|Personnel - Avances et acomptes|||AC073037|20250711|FACT 250207 DALKIA FRANCE|0,00|1156,21|||20250711||
AC|Achats|AC00038|20250328|606800|Autres matieres et fournitures|||AC038967|20250328|FACT 250209 FOURNITURES BUREAU|1184,88|0,00|||20250331||
AC|Achats|AC00038|20250328|445520|TVA due intracommunautaire|||AC038967|20250328|FACT 250209 FOURNITURES BUREAU|0,00|1184,88|||20250331||
AC|Achats|AC00039|20250226|625100|Voyages et deplacements|||AC025124|20250226|FACT 250217 TELECOM SAS|204,83|0,00|||20250227||
AC|Achats|AC00039|20250226|419100|Clients - Avances et acomptes recus|||AC025124|20250226|FACT 250217 TELECOM SAS|0,00|204,83|||20250227||
AC|Achats|AC00040|20250919|616000|Primes d'assurance|||AC094726|20250919|FACT 250106 ELECTRICITE DE FRANCE|1452,13|0,00|||20250921||
AC|Achats|AC00040|20250919|416000|Clients douteux|||AC094726|20250919|FACT 250106 ELECTRICITE DE FRANCE|0,00|1452,13|||20250921||
AC|Achats|AC00041|20250317|615600|Maintenance|||AC037750|20250317|FACT 250222 TELECOM SAS|998,86|0,00|||20250319||
AC|Achats|AC00041|20250317|514000|Cheques postaux|||AC037750|20250317|FACT 250222 TELECOM SAS|0,00|998,86|||20250319||
AC|Achats|AC00042|20250207|606800|Autres matieres et fournitures|||AC024059|20250207|FACT 250202 FOURNITURES BUREAU|392,24|0,00|||20250207||
AC|Achats|AC00042|20250207|445860|TVA sur factures non parvenues|||AC024059|20250207|FACT 250202 FOURNITURES BUREAU|0,00|392,24|||20250207||
AC|Achats|AC00043|20250804|614000|Charges locatives|||AC087977|20250804|FACT 250115 PAPETERIE EXPRESS|1223,84|0,00|||20250808||
AC|Achats|AC00043|20250804|447100|Autres impots, taxes et versements assimiles|||AC087977|20250804|FACT 250115 PAPETERIE EXPRESS|0,00|1223,84|||20250808||
AC|Achats|AC00044|20250418|401000|Fournisseurs|F00007|ASSURANCE GENERALI|AC044175|20250418|FACT 250107 TELECOM SAS|5769,23|0,00|||20250419||
AC|Achats|AC00044|20250418|590000|Depreciation des valeurs mobilieres de placement|||AC044175|20250418|FACT 250107 TELECOM SAS|0,00|5769,23|||20250419||
AC|Achats|AC00045|20250516|614000|Charges locatives|||AC057432|20250516|FACT 250204 ELECTRICITE DE FRANCE|1559,37|0,00|||20250522||
AC|Achats|AC00045|20250516|468600|Charges a payer|||AC057432|20250516|FACT 250204 ELECTRICITE DE FRANCE|0,00|1559,37|||20250522||
AC|Achats|AC00046|20250602|622700|Frais d'actes et de contentieux|||AC069568|20250602|FACT 250217 DALKIA FRANCE|739,33|0,00|||20250603||
AC|Achats|AC00046|20250602|428200|Personnel - Conges payes|||AC069568|20250602|FACT 250217 DALKIA FRANCE|0,00|739,33|||20250603||
AC|Achats|AC00047|20250321|606300|Fournitures d'entretien et petit equipement|||AC034726|20250321|FACT 250206 TELECOM SAS|1875,22|0,00|||20250325||
AC|Achats|AC00047|20250321|518100|Interets courus a payer|||AC034726|20250321|FACT 250206 TELECOM SAS|0,00|1875,22|||20250325||
AC|Achats|AC00048|20251126|623400|Cadeaux a la clientele|||AC118155|20251126|FACT 250111 TELECOM SAS|1891,61|0,00|||20251130||
AC|Achats|AC00048|20251126|437000|Autres organismes sociaux|||AC118155|20251126|FACT 250111 TELECOM SAS|0,00|1891,61|||20251130||
AC|Achats|AC00049|20250704|602100|Achats de matieres consommables|||AC074745|20250704|FACT 250130 FOURNITURES BUREAU|702,00|0,00|||20250710||
AC|Achats|AC00049|20250704|418100|Clients - Factures a etablir|||AC074745|20250704|FACT 250130 FOURNITURES BUREAU|0,00|702,00|||20250710||
AC|Achats|AC00050|20251204|401000|Fournisseurs|F00010|ELECTRICITE DE FRANCE|AC126567|20251204|FACT 250112 TELECOM SAS|7929,99|0,00|||20251205||
AC|Achats|AC00050|20251204|517000|Autres organismes financiers|||AC126567|20251204|FACT 250112 TELECOM SAS|0,00|7929,99|||20251205||
AC|Achats|AC00051|20251111|625100|Voyages et deplacements|||AC113366|20251111|FACT 250203 ELECTRICITE DE FRANCE|1173,21|0,00|||20251117||
AC|Achats|AC00051|20251111|445520|TVA due intracommunautaire|||AC113366|20251111|FACT 250203 ELECTRICITE DE FRANCE|0,00|1173,21|||20251117||
AC|Achats|AC00052|20250808|602260|Achats d'emballages|||AC086879|20250808|FACT 250226 ELECTRICITE DE FRANCE|792,01|0,00|||20250813||
AC|Achats|AC00052|20250808|445620|TVA deductible sur immobilisations|||AC086879|20250808|FACT 250226 ELECTRICITE DE FRANCE|0,00|792,01|||20250813||
AC|Achats|AC00053|20251104|623100|Annonces et insertions|||AC119937|20251104|FACT 250119 TELECOM SAS|375,26|0,00|||20251110||
AC|Achats|AC00053|20251104|421000|Personnel - Remunerations dues|||AC119937|20251104|FACT 250119 TELECOM SAS|0,00|375,26|||20251110||
AC|Achats|AC00054|20250128|606800|Autres matieres et fournitures|||AC015850|20250128|FACT 250129 PAPETERIE EXPRESS|708,89|0,00|||20250203||
AC|Achats|AC00054|20250128|511000|Valeurs a l'encaissement|||AC015850|20250128|FACT 250129 PAPETERIE EXPRESS|0,00|708,89|||20250203||
AC|Achats|AC00055|20251105|615500|Entretien et reparations sur biens mobiliers|||AC118584|20251105|FACT 250113 FOURNITURES BUREAU|935,73|0,00|||20251105||
AC|Achats|AC00055|20251105|409100|Fournisseurs - Avances et acomptes verses|||AC118584|20251105|FACT 250113 FOURNITURES BUREAU|0,00|935,73|||20251105||
AC|Achats|AC00056|20250826|618500|Frais de colloques, seminaires, conferences|||AC085766|20250826|FACT 250224 FOURNITURES BUREAU|1843,25|0,00|||20250826||
AC|Achats|AC00056|20250826|428200|Personnel - Conges payes|||AC085766|20250826|FACT 250224 FOURNITURES BUREAU|0,00|1843,25|||20250826||
AC|Achats|AC00057|20250502|628100|Concours divers (cotisations...)|||AC058014|20250502|FACT 250216 TELECOM SAS|1442,45|0,00|||20250502||
AC|Achats|AC00057|20250502|444000|Etat - Impots sur les benefices|||AC058014|20250502|FACT 250216 TELECOM SAS|0,00|1442,45|||20250502||
AC|Achats|AC00058|20251003|616000|Primes d'assurance|||AC104771|20251003|FACT 250104 TELECOM SAS|1869,90|0,00|||20251010||
AC|Achats|AC00058|20251003|512000|Banque principale|||AC104771|20251003|FACT 250104 TELECOM SAS|0,00|1869,90|||20251010||
AC|Achats|AC00059|20250821|613500|Locations mobilieres|||AC086172|20250821|FACT 250130 ELECTRICITE DE FRANCE|1869,79|0,00|||20250824||
AC|Achats|AC00059|20250821|445660|TVA deductible sur ABS|||AC086172|20250821|FACT 250130 ELECTRICITE DE FRANCE|0,00|1869,79|||20250824||
AC|Achats|AC00060|20250507|401000|Fournisseurs|F00007|ASSURANCE GENERALI|AC057842|20250507|FACT 250104 TELECOM SAS|6275,25|0,00|||20250513||
AC|Achats|AC00060|20250507|511000|Valeurs a l'encaissement|||AC057842|20250507|FACT 250104 TELECOM SAS|0,00|6275,25|||20250513||
AC|Achats|AC00061|20250701|626000|Frais postaux et de telecommunications|||AC071743|20250701|FACT 250103 ELECTRICITE DE FRANCE|1371,92|0,00|||20250704||
AC|Achats|AC00061|20250701|419100|Clients - Avances et acomptes recus|||AC071743|20250701|FACT 250103 ELECTRICITE DE FRANCE|0,00|1371,92|||20250704||
AC|Achats|AC00062|20251205|622700|Frais d'actes et de contentieux|||AC128242|20251205|FACT 250129 ELECTRICITE DE FRANCE|1534,34|0,00|||20251212||
AC|Achats|AC00062|20251205|438200|Charges sociales sur conges a payer|||AC128242|20251205|FACT 250129 ELECTRICITE DE FRANCE|0,00|1534,34|||20251212||
AC|Achats|AC00063|20250425|601000|Achats de matieres premieres|||AC041143|20250425|FACT 250114 ELECTRICITE DE FRANCE|1100,70|0,00|||20250502||
AC|Achats|AC00063|20250425|486000|Charges constatees d'avance|||AC041143|20250425|FACT 250114 ELECTRICITE DE FRANCE|0,00|1100,70|||20250502||
AC|Achats|AC00064|20250429|625100|Voyages et deplacements|||AC046227|20250429|FACT 250223 ELECTRICITE DE FRANCE|276,32|0,00|||20250502||
AC|Achats|AC00064|20250429|445620|TVA deductible sur immobilisations|||AC046227|20250429|FACT 250223 ELECTRICITE DE FRANCE|0,00|276,32|||20250502||
AC|Achats|AC00065|20250103|628100|Concours divers (cotisations...)|||AC013818|20250103|FACT 250130 TELECOM SAS|700,49|0,00|||20250106||
AC|Achats|AC00065|20250103|467000|Autres comptes debiteurs ou crediteurs|||AC013818|20250103|FACT 250130 TELECOM SAS|0,00|700,49|||20250106||
AC|Achats|AC00066|20251031|618100|Documentation generale|||AC104144|20251031|FACT 250114 PAPETERIE EXPRESS|1311,29|0,00|||20251103||
AC|Achats|AC00066|20251031|445860|TVA sur factures non parvenues|||AC104144|20251031|FACT 250114 PAPETERIE EXPRESS|0,00|1311,29|||20251103||
AC|Achats|AC00067|20251212|623400|Cadeaux a la clientele|||AC128985|20251212|FACT 250131 FOURNITURES BUREAU|1346,40|0,00|||20251215||
AC|Achats|AC00067|20251212|512100|Banque secondaire|||AC128985|20251212|FACT 250131 FOURNITURES BUREAU|0,00|1346,40|||20251215||
AC|Achats|AC00068|20251024|615500|Entretien et reparations sur biens mobiliers|||AC106171|20251024|FACT 250226 PAPETERIE EXPRESS|476,46|0,00|||20251031||
AC|Achats|AC00068|20251024|530000|Caisse|||AC106171|20251024|FACT 250226 PAPETERIE EXPRESS|0,00|476,46|||20251031||
AC|Achats|AC00069|20250120|616000|Primes d'assurance|||AC017356|20250120|FACT 250226 FOURNITURES BUREAU|1236,96|0,00|||20250121||
AC|Achats|AC00069|20250120|467000|Autres comptes debiteurs ou crediteurs|||AC017356|20250120|FACT 250226 FOURNITURES BUREAU|0,00|1236,96|||20250121||
AC|Achats|AC00070|20250625|608500|Frais accessoires d'achat|||AC066246|20250625|FACT 250219 ELECTRICITE DE FRANCE|437,12|0,00|||20250625||
AC|Achats|AC00070|20250625|447100|Autres impots, taxes et versements assimiles|||AC066246|20250625|FACT 250219 ELECTRICITE DE FRANCE|0,00|437,12|||20250625||
AC|Achats|AC00071|20250827|602100|Achats de matieres consommables|||AC081939|20250827|FACT 250115 TELECOM SAS|984,98|0,00|||20250828||
AC|Achats|AC00071|20250827|418100|Clients - Factures a etablir|||AC081939|20250827|FACT 250115 TELECOM SAS|0,00|984,98|||20250828||
AC|Achats|AC00072|20251114|606100|Electricite, gaz, eau|||AC119335|20251114|FACT 250113 DALKIA FRANCE|320,92|0,00|||20251118||
AC|Achats|AC00072|20251114|518100|Interets courus a payer|||AC119335|20251114|FACT 250113 DALKIA FRANCE|0,00|320,92|||20251118||
AC|Achats|AC00073|20250708|401000|Fournisseurs|F00002|TELECOM SAS|AC072230|20250708|FACT 250111 DALKIA FRANCE|2341,20|0,00|||20250713||
AC|Achats|AC00073|20250708|514000|Cheques postaux|||AC072230|20250708|FACT 250111 DALKIA FRANCE|0,00|2341,20|||20250713||
AC|Achats|AC00074|20251030|627000|Services bancaires et assimiles|||AC106495|20251030|FACT 250104 TELECOM SAS|22,32|0,00|||20251031||
AC|Achats|AC00074|20251030|408100|Fournisseurs - Factures non parvenues|||AC106495|20251030|FACT 250104 TELECOM SAS|0,00|22,32|||20251031||
AC|Achats|AC00075|20250527|401000|Fournisseurs|F00004|PAPETERIE EXPRESS|AC053457|20250527|FACT 250224 TELECOM SAS|9583,47|0,00|||20250531||
AC|Achats|AC00075|20250527|590000|Depreciation des valeurs mobilieres de placement|||AC053457|20250527|FACT 250224 TELECOM SAS|0,00|9583,47|||20250531||
AC|Achats|AC00076|20250929|627000|Services bancaires et assimiles|||AC095230|20250929|FACT 250218 TELECOM SAS|1295,68|0,00|||20251005||
AC|Achats|AC00076|20250929|428200|Personnel - Conges payes|||AC095230|20250929|FACT 250218 TELECOM SAS|0,00|1295,68|||20251005||
AC|Achats|AC00077|20250516|606100|Electricite, gaz, eau|||AC059712|20250516|FACT 250118 ELECTRICITE DE FRANCE|1091,62|0,00|||20250522||
AC|Achats|AC00077|20250516|445510|TVA a decaisser|||AC059712|20250516|FACT 250118 ELECTRICITE DE FRANCE|0,00|1091,62|||20250522||
AC|Achats|AC00078|20250926|607000|Achats de marchandises|||AC092917|20250926|FACT 250105 FOURNITURES BUREAU|1712,40|0,00|||20250930||
AC|Achats|AC00078|20250926|590000|Depreciation des valeurs mobilieres de placement|||AC092917|20250926|FACT 250105 FOURNITURES BUREAU|0,00|1712,40|||20250930||
AC|Achats|AC00079|20250207|615200|Entretien et reparations sur biens immobiliers|||AC021704|20250207|FACT 250125 ELECTRICITE DE FRANCE|1792,85|0,00|||20250209||
AC|Achats|AC00079|20250207|404000|Fournisseurs d'immobilisations|||AC021704|20250207|FACT 250125 ELECTRICITE DE FRANCE|0,00|1792,85|||20250209||
AC|Achats|AC00080|20251107|623400|Cadeaux a la clientele|||AC112360|20251107|FACT 250227 PAPETERIE EXPRESS|1637,31|0,00|||20251109||
AC|Achats|AC00080|20251107|514000|Cheques postaux|||AC112360|20251107|FACT 250227 PAPETERIE EXPRESS|0,00|1637,31|||20251109||
AC|Achats|AC00081|20250922|611000|Sous-traitance generale|||AC098971|20250922|FACT 250218 PAPETERIE EXPRESS|702,41|0,00|||20250925||
AC|Achats|AC00081|20250922|468600|Charges a payer|||AC098971|20250922|FACT 250218 PAPETERIE EXPRESS|0,00|702,41|||20250925||
AC|Achats|AC00082|20250418|618100|Documentation generale|||AC041648|20250418|FACT 250225 FOURNITURES BUREAU|1184,60|0,00|||20250419||
AC|Achats|AC00082|20250418|401000|Fournisseurs|F00003|FOURNITURES BUREAU DIRECT|AC041648|20250418|FACT 250225 FOURNITURES BUREAU|0,00|1184,60|||20250419||
AC|Achats|AC00083|20250321|625600|Missions|||AC034932|20250321|FACT 250113 ELECTRICITE DE FRANCE|919,53|0,00|||20250325||
AC|Achats|AC00083|20250321|437000|Autres organismes sociaux|||AC034932|20250321|FACT 250113 ELECTRICITE DE FRANCE|0,00|919,53|||20250325||
AC|Achats|AC00084|20250410|602260|Achats d'emballages|||AC045006|20250410|FACT 250216 FOURNITURES BUREAU|136,77|0,00|||20250413||
AC|Achats|AC00084|20250410|427000|Personnel - Oppositions|||AC045006|20250410|FACT 250216 FOURNITURES BUREAU|0,00|136,77|||20250413||
AC|Achats|AC00085|20250319|625100|Voyages et deplacements|||AC031761|20250319|FACT 250205 DALKIA FRANCE|485,16|0,00|||20250324||
AC|Achats|AC00085|20250319|500000|Valeurs mobilieres de placement|||AC031761|20250319|FACT 250205 DALKIA FRANCE|0,00|485,16|||20250324||
AC|Achats|AC00086|20250124|602100|Achats de matieres consommables|||AC015443|20250124|FACT 250211 FOURNITURES BUREAU|186,24|0,00|||20250130||
AC|Achats|AC00086|20250124|468600|Charges a payer|||AC015443|20250124|FACT 250211 FOURNITURES BUREAU|0,00|186,24|||20250130||
AC|Achats|AC00087|20250526|615200|Entretien et reparations sur biens immobiliers|||AC058587|20250526|FACT 250212 ELECTRICITE DE FRANCE|84,00|0,00|||20250530||
AC|Achats|AC00087|20250526|411000|Clients|C00003|CLIENT GAMMA|AC058587|20250526|FACT 250212 ELECTRICITE DE FRANCE|0,00|84,00|||20250530||
AC|Achats|AC00088|20250808|622600|Honoraires|||AC089024|20250808|FACT 250216 DALKIA FRANCE|506,74|0,00|||20250813||
AC|Achats|AC00088|20250808|441000|Etat - Impot sur les benefices|||AC089024|20250808|FACT 250216 DALKIA FRANCE|0,00|506,74|||20250813||
BQ|Banque|BQ00001|20250805|707000|Ventes de marchandises|||BQ081805|20250805|OPERATION BANCAIRE 17/01|729,53|0,00|||20250808||
BQ|Banque|BQ00001|20250805|580000|Virements internes|||BQ081805|20250805|OPERATION BANCAIRE 17/01|0,00|729,53|||20250808||
BQ|Banque|BQ00002|20250228|777000|Quote-part des subventions d'investissement viree au resultat|||BQ024800|20250228|OPERATION BANCAIRE 25/02|546,58|0,00|||20250302||
BQ|Banque|BQ00002|20250228|455000|Associes - Comptes courants|||BQ024800|20250228|OPERATION BANCAIRE 25/02|0,00|546,58|||20250302||
BQ|Banque|BQ00003|20250425|665000|Escomptes accordes|||BQ045746|20250425|CB 10/02 FOURNISSEUR|676,55|0,00|||20250502||
BQ|Banque|BQ00003|20250425|512100|Banque secondaire|||BQ045746|20250425|CB 10/02 FOURNISSEUR|0,00|676,55|||20250502||
