JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
AC|Achats|AC00026|20251210|621000|Personnel exterieur a l'entreprise|||AC125553|20251210|FACT 250119 FOURNITURES BUREAU|1458,63|0,00|||20251213||
AC|Achats|AC00026|20251210|491000|Depreciation des comptes clients|||AC125553|20251210|FACT 250119 FOURNITURES BUREAU|0,00|1458,63|||20251213||
AC|Achats|AC00027|20251216|602200|Achats de fournitures consommables|||AC127421|20251216|FACT 250103 TELECOM SAS|777,07|0,00|||20251217||
AC|Achats|AC00027|20251216|491000|Depreciation des comptes clients|||AC127421|20251216|FACT 250103 TELECOM SAS|0,00|777,07|||20251217||
AC|Achats|AC00028|20250523|606400|Fournitures administratives|||AC057720|20250523|FACT 250117 DALKIA FRANCE|1223,00|0,00|||20250529||
AC|Achats|AC00028|20250523|445520|TVA due intracommunautaire|||AC057720|20250523|FACT 250117 DALKIA FRANCE|0,00|1223,00|||20250529||
AC|Achats|AC00029|20251031|626000|Frais postaux et de telecommunications|||AC105077|20251031|FACT 250101 TELECOM SAS|1403,98|0,00|||20251031||
AC|Achats|AC00029|20251031|508000|Interets courus sur VMP|||AC105077|20251031|FACT 250101 TELECOM SAS|0,00|1403,98|||20251031||
AC|Achats|AC00030|20251007|613500|Locations mobilieres|||AC105531|20251007|FACT 250119 DALKIA FRANCE|477,91|0,00|||20251012||
AC|Achats|AC00030|20251007|590000|Depreciation des valeurs mobilieres de placement|||AC105531|20251007|FACT 250119 DALKIA FRANCE|0,00|477,91|||20251012||
AC|Achats|AC00031|20251128|611000|Sous-traitance generale|||AC116054|20251128|FACT 250205 FOURNITURES BUREAU|664,86|0,00|||20251130||
AC|Achats|AC00031|20251128|455000|Associes - Comptes courants|||AC116054|20251128|FACT 250205 FOURNITURES BUREAU|0,00|664,86|||20251130||
AC|Achats|AC00032|20250919|613500|Locations mobilieres|||AC098755|20250919|FACT 250224 PAPETERIE EXPRESS|532,64|0,00|||20250926||
AC|Achats|AC00032|20250919|580000|Virements internes|||AC098755|20250919|FACT 250224 PAPETERIE EXPRESS|0,00|532,64|||20250926||
AC|Achats|AC00033|20251107|401000|Fournisseurs|F00007|ASSURANCE GENERALI|AC112094|20251107|FACT 250215 ELECTRICITE DE FRANCE|4048,09|0,00|C2|20251230|20251110||
AC|Achats|AC00033|20251107|518100|Interets courus a payer|||AC112094|20251107|FACT 250215 ELECTRICITE DE FRANCE|0,00|4048,09|||20251110||
AC|Achats|AC00034|20250804|622700|Frais d'actes et de contentieux|||AC085742|20250804|FACT 250211 DALKIA FRANCE|660,07|0,00|||20250810||
AC|Achats|AC00034|20250804|518700|Interets courus a recevoir|||AC085742|20250804|FACT 250211 DALKIA FRANCE|0,00|660,07|||20250810||
AC|Achats|AC00035|20250516|623000|Publicite, publications, relations publiques|||AC059368|20250516|FACT 250221 ELECTRICITE DE FRANCE|322,71|0,00|||20250523||
AC|Achats|AC00035|20250516|467000|Autres comptes debiteurs ou crediteurs|||AC059368|20250516|FACT 250221 ELECTRICITE DE FRANCE|0,00|322,71|||20250523||
AC|Achats|AC00036|20250127|622700|Frais d'actes et de contentieux|||AC014749|20250127|FACT 250104 DALKIA FRANCE|1444,17|0,00|||20250131||
AC|Achats|AC00036|20250127|518100|Interets courus a payer|||AC014749|20250127|FACT 250104 DALKIA FRANCE|0,00|1444,17|||20250131||
AC|Achats|AC00037|20250103|623400|Cadeaux a la clientele|||AC011775|20250103|FACT 250131 TELECOM SAS|77,20|0,00|||20250108||
AC|Achats|AC00037|20250103|512100|Banque secondaire|||AC011775|20250103|FACT 250131 TELECOM SAS|0,00|77,20|||20250108||
AC|Achats|AC00038|20251024|623400|Cadeaux a la clientele|||AC106809|20251024|FACT 250205 TELECOM SAS|1333,00|0,00|||20251030||
AC|Achats|AC00038|20251024|411000|Clients|C00003|CLIENT GAMMA|AC106809|20251024|FACT 250205 TELECOM SAS|0,00|1333,00|||20251030||
AC|Achats|AC00039|20250425|606400|Fournitures administratives|||AC041062|20250425|FACT 250108 ELECTRICITE DE FRANCE|468,72|0,00|||20250425||
AC|Achats|AC00039|20250425|409100|Fournisseurs - Avances et acomptes verses|||AC041062|20250425|FACT 250108 ELECTRICITE DE FRANCE|0,00|468,72|||20250425||
AC|Achats|AC00040|20250325|623100|Annonces et insertions|||AC033411|20250325|FACT 250210 FOURNITURES BUREAU|1961,68|0,00|||20250331||
AC|Achats|AC00040|20250325|580000|Virements internes|||AC033411|20250325|FACT 250210 FOURNITURES BUREAU|0,00|1961,68|||20250331||
AC|Achats|AC00041|20250123|623000|Publicite, publications, relations publiques|||AC012794|20250123|FACT 250116 PAPETERIE EXPRESS|1517,11|0,00|||20250127||
AC|Achats|AC00041|20250123|518100|Interets courus a payer|||AC012794|20250123|FACT 250116 PAPETERIE EXPRESS|0,00|1517,11|||20250127||
AC|Achats|AC00042|20250717|401000|Fournisseurs|F00005|BUREAU VERITAS|AC073151|20250717|FACT 250123 FOURNITURES BUREAU|5691,93|0,00|||20250722||
AC|Achats|AC00042|20250717|500000|Valeurs mobilieres de placement|||AC073151|20250717|FACT 250123 FOURNITURES BUREAU|0,00|5691,93|||20250722||
AC|Achats|AC00043|20250520|613200|Locations immobilieres|||AC055052|20250520|FACT 250211 DALKIA FRANCE|693,53|0,00|||20250521||
AC|Achats|AC00043|20250520|487000|Produits constates d'avance|||AC055052|20250520|FACT 250211 DALKIA FRANCE|0,00|693,53|||20250521||
AC|Achats|AC00044|20250425|626000|Frais postaux et de telecommunications|||AC041351|20250425|FACT 250131 ELECTRICITE DE FRANCE|201,74|0,00|||20250425||
AC|Achats|AC00044|20250425|512000|Banque principale|||AC041351|20250425|FACT 250131 ELECTRICITE DE FRANCE|0,00|201,74|||20250425||
AC|Achats|AC00045|20250424|618100|Documentation generale|||AC049245|20250424|FACT 250114 DALKIA FRANCE|1755,57|0,00|||20250425||
AC|Achats|AC00045|20250424|471000|Compte d'attente|||AC049245|20250424|FACT 250114 DALKIA FRANCE|0,00|1755,57|||20250425||
AC|Achats|AC00046|20250620|615500|Entretien et reparations sur biens mobiliers|||AC067100|20250620|FACT 250129 ELECTRICITE DE FRANCE|1085,38|0,00|||20250623||
AC|Achats|AC00046|20250620|416000|Clients douteux|||AC067100|20250620|FACT 250129 ELECTRICITE DE FRANCE|0,00|1085,38|||20250623||
AC|Achats|AC00047|20250812|606100|Electricite, gaz, eau|||AC086573|20250812|FACT 250224 FOURNITURES BUREAU|368,17|0,00|||20250816||
AC|Achats|AC00047|20250812|445510|TVA a decaisser|||AC086573|20250812|FACT 250224 FOURNITURES BUREAU|0,00|368,17|||20250816||
AC|Achats|AC00048|20250611|615500|Entretien et reparations sur biens mobiliers|||AC068487|20250611|FACT 250123 ELECTRICITE DE FRANCE|966,46|0,00|||20250612||
AC|Achats|AC00048|20250611|511000|Valeurs a l'encaissement|||AC068487|20250611|FACT 250123 ELECTRICITE DE FRANCE|0,00|966,46|||20250612||
AC|Achats|AC00049|20250127|626000|Frais postaux et de telecommunications|||AC015800|20250127|FACT 250106 FOURNITURES BUREAU|815,33|0,00|||20250203||
AC|Achats|AC00049|20250127|508000|Interets courus sur VMP|||AC015800|20250127|FACT 250106 FOURNITURES BUREAU|0,00|815,33|||20250203||
AC|Achats|AC00050|20250124|602260|Achats d'emballages|||AC018879|20250124|FACT 250225 ELECTRICITE DE FRANCE|686,41|0,00|||20250128||
AC|Achats|AC00050|20250124|421000|Personnel - Remunerations dues|||AC018879|20250124|FACT 250225 ELECTRICITE DE FRANCE|0,00|686,41|||20250128||
AC|Achats|AC00051|20251226|621000|Personnel exterieur a l'entreprise|||AC124413|20251226|FACT 250112 PAPETERIE EXPRESS|388,10|0,00|||20251227||
AC|Achats|AC00051|20251226|491000|Depreciation des comptes clients|||AC124413|20251226|FACT 250112 PAPETERIE EXPRESS|0,00|388,10|||20251227||
AC|Achats|AC00052|20251224|618100|Documentation generale|||AC127147|20251224|FACT 250122 ELECTRICITE DE FRANCE|174,16|0,00|||20251225||
AC|Achats|AC00052|20251224|428200|Personnel - Conges payes|||AC127147|20251224|FACT 250122 ELECTRICITE DE FRANCE|0,00|174,16|||20251225||
AC|Achats|AC00053|20250704|626000|Frais postaux et de telecommunications|||AC072420|20250704|FACT 250103 DALKIA FRANCE|746,76|0,00|||20250710||
AC|Achats|AC00053|20250704|404000|Fournisseurs d'immobilisations|||AC072420|20250704|FACT 250103 DALKIA FRANCE|0,00|746,76|||20250710||
AC|Achats|AC00054|20250328|625100|Voyages et deplacements|||AC036937|20250328|FACT 250220 ELECTRICITE DE FRANCE|494,95|0,00|||20250401||
AC|Achats|AC00054|20250328|437000|Autres organismes sociaux|||AC036937|20250328|FACT 250220 ELECTRICITE DE FRANCE|0,00|494,95|||20250401||
AC|Achats|AC00055|20250117|625700|Receptions|||AC011993|20250117|FACT 250129 DALKIA FRANCE|139,61|0,00|||20250122||
AC|Achats|AC00055|20250117|431000|Securite sociale|||AC011993|20250117|FACT 250129 DALKIA FRANCE|0,00|139,61|||20250122||
AC|Achats|AC00056|20250613|602200|Achats de fournitures consommables|||AC068922|20250613|FACT 250104 FOURNITURES BUREAU|665,57|0,00|||20250619||
AC|Achats|AC00056|20250613|408400|Fournisseurs d'immobilisations - Factures non parvenues|||AC068922|20250613|FACT 250104 FOURNITURES BUREAU|0,00|665,57|||20250619||
AC|Achats|AC00057|20251117|602260|Achats d'emballages|||AC116646|20251117|FACT 250225 PAPETERIE EXPRESS|193,90|0,00|||20251119||
AC|Achats|AC00057|20251117|511000|Valeurs a l'encaissement|||AC116646|20251117|FACT 250225 PAPETERIE EXPRESS|0,00|193,90|||20251119||
AC|Achats|AC00058|20251121|606400|Fournitures administratives|||AC114479|20251121|FACT 250201 FOURNITURES BUREAU|660,22|0,00|||20251124||
AC|Achats|AC00058|20251121|421000|Personnel - Remunerations dues|||AC114479|20251121|FACT 250201 FOURNITURES BUREAU|0,00|660,22|||20251124||
AC|Achats|AC00059|20250212|625700|Receptions|||AC026434|20250212|FACT 250125 TELECOM SAS|168,18|0,00|||20250216||
AC|Achats|AC00059|20250212|590000|Depreciation des valeurs mobilieres de placement|||AC026434|20250212|FACT 250125 TELECOM SAS|0,00|168,18|||20250216||
AC|Achats|AC00060|20250204|623400|Cadeaux a la clientele|||AC021543|20250204|FACT 250224 PAPETERIE EXPRESS|561,97|0,00|||20250211||
AC|Achats|AC00060|20250204|445660|TVA deductible sur ABS|||AC021543|20250204|FACT 250224 PAPETERIE EXPRESS|0,00|561,97|||20250211||
AC|Achats|AC00061|20251226|606800|Autres matieres et fournitures|||AC126940|20251226|FACT 250119 PAPETERIE EXPRESS|388,44|0,00|||20251227||
AC|Achats|AC00061|20251226|500000|Valeurs mobilieres de placement|||AC126940|20251226|FACT 250119 PAPETERIE EXPRESS|0,00|388,44|||20251227||
AC|Achats|AC00062|20250808|607000|Achats de marchandises|||AC082684|20250808|FACT 250122 DALKIA FRANCE|1912,71|0,00|||20250809||
AC|Achats|AC00062|20250808|530000|Caisse|||AC082684|20250808|FACT 250122 DALKIA FRANCE|0,00|1912,71|||20250809||
AC|Achats|AC00063|20250324|623400|Cadeaux a la clientele|||AC039025|20250324|FACT 250125 PAPETERIE EXPRESS|695,44|0,00|||20250330||
AC|Achats|AC00063|20250324|518700|Interets courus a recevoir|||AC039025|20250324|FACT 250125 PAPETERIE EXPRESS|0,00|695,44|||20250330||
AC|Achats|AC00064|20250808|614000|Charges locatives|||AC088777|20250808|FACT 250115 TELECOM SAS|1394,51|0,00|||20250815||
AC|Achats|AC00064|20250808|468600|Charges a payer|||AC088777|20250808|FACT 250115 TELECOM SAS|0,00|1394,51|||20250815||
AC|Achats|AC00065|20251209|601000|Achats de matieres premieres|||AC125177|20251209|FACT 250107 ELECTRICITE DE FRANCE|308,28|0,00|||20251210||
AC|Achats|AC00065|20251209|512100|Banque secondaire|||AC125177|20251209|FACT 250107 ELECTRICITE DE FRANCE|0,00|308,28|||20251210||
AC|Achats|AC00066|20250915|616000|Primes d'assurance|||AC093527|20250915|FACT 250106 ELECTRICITE DE FRANCE|1944,40|0,00|||20250922||
AC|Achats|AC00066|20250915|471000|Compte d'attente|||AC093527|20250915|FACT 250106 ELECTRICITE DE FRANCE|0,00|1944,40|||20250922||
AC|Achats|AC00067|20250506|623000|Publicite, publications, relations publiques|||AC056750|20250506|FACT 250130 FOURNITURES BUREAU|1348,89|0,00|||20250506||
AC|Achats|AC00067|20250506|416000|Clients douteux|||AC056750|20250506|FACT 250130 FOURNITURES BUREAU|0,00|1348,89|||20250506||
AC|Achats|AC00068|20251114|625600|Missions|||AC117134|20251114|FACT 250210 TELECOM SAS|1359,99|0,00|||20251116||
AC|Achats|AC00068|20251114|514000|Cheques postaux|||AC117134|20251114|FACT 250210 TELECOM SAS|0,00|1359,99|||20251116||
AC|Achats|AC00069|20250228|607000|Achats de marchandises|||AC021807|20250228|FACT 250226 TELECOM SAS|1154,45|0,00|||20250303||
AC|Achats|AC00069|20250228|451000|Groupe|||AC021807|20250228|FACT 250226 TELECOM SAS|0,00|1154,45|||20250303||
AC|Achats|AC00070|20250429|622700|Frais d'actes et de contentieux|||AC042225|20250429|FACT 250121 DALKIA FRANCE|599,19|0,00|||20250506||
AC|Achats|AC00070|20250429|512000|Banque principale|||AC042225|20250429|FACT 250121 DALKIA FRANCE|0,00|599,19|||20250506||
AC|Achats|AC00071|20250901|614000|Charges locatives|||AC093125|20250901|FACT 250123 DALKIA FRANCE|876,52|0,00|||20250905||
AC|Achats|AC00071|20250901|401000|Fournisseurs|F00005|BUREAU VERITAS|AC093125|20250901|FACT 250123 DALKIA FRANCE|0,00|876,52|||20250905||
AC|Achats|AC00072|20251010|611000|Sous-traitance generale|||AC104472|20251010|FACT 250109 FOURNITURES BUREAU|1362,97|0,00|||20251017||
AC|Achats|AC00072|20251010|437000|Autres organismes sociaux|||AC104472|20251010|FACT 250109 FOURNITURES BUREAU|0,00|1362,97|||20251017||
AC|Achats|AC00073|20250110|612000|Redevances de credit-bail|||AC013556|20250110|FACT 250214 ELECTRICITE DE FRANCE|168,21|0,00|||20250115||
AC|Achats|AC00073|20250110|408100|Fournisseurs - Factures non parvenues|||AC013556|20250110|FACT 250214 ELECTRICITE DE FRANCE|0,00|168,21|||20250115||
AC|Achats|AC00074|20250109|606300|Fournitures d'entretien et petit equipement|||AC015618|20250109|FACT 250131 FOURNITURES BUREAU|1825,85|0,00|||20250115||
AC|Achats|AC00074|20250109|500000|Valeurs mobilieres de placement|||AC015618|20250109|FACT 250131 FOURNITURES BUREAU|0,00|1825,85|||20250115||
AC|Achats|AC00075|20250725|615200|Entretien et reparations sur biens immobiliers|||AC072154|20250725|FACT 250106 FOURNITURES BUREAU|1348,96|0,00|||20250727||
AC|Achats|AC00075|20250725|512000|Banque principale|||AC072154|20250725|FACT 250106 FOURNITURES BUREAU|0,00|1348,96|||20250727||
AC|Achats|AC00076|20250122|606100|Electricite, gaz, eau|||AC011220|20250122|FACT 250125 TELECOM SAS|467,68|0,00|||20250127||
AC|Achats|AC00076|20250122|408100|Fournisseurs - Factures non parvenues|||AC011220|20250122|FACT 250125 TELECOM SAS|0,00|467,68|||20250127||
AC|Achats|AC00077|20251024|607000|Achats de marchandises|||AC107054|20251024|FACT 250217 TELECOM SAS|681,79|0,00|||20251024||
AC|Achats|AC00077|20251024|409100|Fournisseurs - Avances et acomptes verses|||AC107054|20251024|FACT 250217 TELECOM SAS|0,00|681,79|||20251024||
AC|Achats|AC00078|20250711|623000|Publicite, publications, relations publiques|||AC076766|20250711|FACT 250104 FOURNITURES BUREAU|1652,33|0,00|||20250712||
AC|Achats|AC00078|20250711|500000|Valeurs mobilieres de placement|||AC076766|20250711|FACT 250104 FOURNITURES BUREAU|0,00|1652,33|||20250712||
AC|Achats|AC00079|20250502|602200|Achats de fournitures consommables|||AC053850|20250502|FACT 250109 ELECTRICITE DE FRANCE|1113,84|0,00|||20250503||
AC|Achats|AC00079|20250502|445860|TVA sur factures non parvenues|||AC053850|20250502|FACT 250109 ELECTRICITE DE FRANCE|0,00|1113,84|||20250503||
AC|Achats|AC00080|20250909|612000|Redevances de credit-bail|||AC091123|20250909|FACT 250121 PAPETERIE EXPRESS|1305,47|0,00|||20250910||
AC|Achats|AC00080|20250909|580000|Virements internes|||AC091123|20250909|FACT 250121 PAPETERIE EXPRESS|0,00|1305,47|||20250910||
AC|Achats|AC00081|20250417|627000|Services bancaires et assimiles|||AC044755|20250417|FACT 250124 FOURNITURES BUREAU|728,80|0,00|||20250422||
AC|Achats|AC00081|20250417|401000|Fournisseurs|F00004|PAPETERIE EXPRESS|AC044755|20250417|FACT 250124 FOURNITURES BUREAU|0,00|728,80|||20250422||
AC|Achats|AC00082|20251114|615500|Entretien et reparations sur biens mobiliers|||AC119502|20251114|FACT 250204 PAPETERIE EXPRESS|80,25|0,00|||20251116||
AC|Achats|AC00082|20251114|445710|TVA collectee a payer|||AC119502|20251114|FACT 250204 PAPETERIE EXPRESS|0,00|80,25|||20251116||
AC|Achats|AC00083|20250822|625600|Missions|||AC087032|20250822|FACT 250105 FOURNITURES BUREAU|1886,74|0,00|||20250827||
AC|Achats|AC00083|20250822|514000|Cheques postaux|||AC087032|20250822|FACT 250105 FOURNITURES BUREAU|0,00|1886,74|||20250827||
AC|Achats|AC00084|20250103|615600|Maintenance|||AC017521|20250103|FACT 250215 PAPETERIE EXPRESS|1747,70|0,00|||20250107||
AC|Achats|AC00084|20250103|445660|TVA deductible sur ABS|||AC017521|20250103|FACT 250215 PAPETERIE EXPRESS|0,00|1747,70|||20250107||
AC|Achats|AC00085|20251020|401000|Fournisseurs|F00005|BUREAU VERITAS|AC108244|20251020|FACT 250113 ELECTRICITE DE FRANCE|855,53|0,00|||20251022||
AC|Achats|AC00085|20251020|530000|Caisse|||AC108244|20251020|FACT 250113 ELECTRICITE DE FRANCE|0,00|855,53|||20251022||
AC|Achats|AC00086|20251029|611000|Sous-traitance generale|||AC107885|20251029|FACT 250102 FOURNITURES BUREAU|136,07|0,00|||20251103||
AC|Achats|AC00086|20251029|431000|Securite sociale|||AC107885|20251029|FACT 250102 FOURNITURES BUREAU|0,00|136,07|||20251103||
AC|Achats|AC00087|20250410|401000|Fournisseurs|F00005|BUREAU VERITAS|AC044929|20250410|FACT 250218 DALKIA FRANCE|1372,98|0,00|||20250413||
AC|Achats|AC00087|20250410|514000|Cheques postaux|||AC044929|20250410|FACT 250218 DALKIA FRANCE|0,00|1372,98|||20250413||
AC|Achats|AC00088|20250627|602200|Achats de fournitures consommables|||AC063833|20250627|FACT 250105 DALKIA FRANCE|427,22|0,00|||20250701||
AC|Achats|AC00088|20250627|404000|Fournisseurs d'immobilisations|||AC063833|20250627|FACT 250105 DALKIA FRANCE|0,00|427,22|||20250701||
AC|Achats|AC00089|20250623|606400|Fournitures administratives|||AC064090|20250623|FACT 250211 DALKIA FRANCE|804,73|0,00|||20250627||
AC|Achats|AC00089|20250623|445520|TVA due intracommunautaire|||AC064090|20250623|FACT 250211 DALKIA FRANCE|0,00|804,73|||20250627||
AC|Achats|AC00090|20250228|627000|Services bancaires et assimiles|||AC024554|20250228|FACT 250215 DALKIA FRANCE|85,36|0,00|||20250304||
AC|Achats|AC00090|20250228|512100|Banque secondaire|||AC024554|20250228|FACT 250215 DALKIA FRANCE|0,00|85,36|||20250304||
AC|Achats|AC00091|20251208|618500|Frais de colloques, seminaires, conferences|||AC126666|20251208|FACT 250124 PAPETERIE EXPRESS|154,35|0,00|||20251209||
AC|Achats|AC00091|20251208|518100|Interets courus a payer|||AC126666|20251208|FACT 250124 PAPETERIE EXPRESS|0,00|154,35|||20251209||
AC|Achats|AC00092|20251231|623100|Annonces et insertions|||AC124069|20251231|FACT 250107 PAPETERIE EXPRESS|1049,15|0,00|||20251231||
AC|Achats|AC00092|20251231|438200|Charges sociales sur conges a payer|||AC124069|20251231|FACT 250107 PAPETERIE EXPRESS|0,00|1049,15|||20251231||
